Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Sunrise_min,Sunset_min,Daytime
1,2011-06-11,62,52,57,-10,54,55,8,0,416,1926,RA DZ FG+ FG BR,0,M,0.0,0.03,29.24,29.95,4.7,5,5.7,256,1166,910
1,2011-06-12,64,50,57,-11,45,52,8,0,416,1927,BR,0,M,0.0,0.00,29.38,30.10,8.3,3,8.9,256,1167,911
1,2011-06-13,72,54,63,-5,43,53,2,0,416,1927, ,0,M,0.0,0.00,29.39,30.11,7.5,6,7.8,256,1167,911
1,2011-06-14,77,53,65,-3,49,56,0,0,416,1928, ,0,M,0.0,0.00,29.25,30.01,7.8,9,8.6,256,1168,912
1,2011-06-15,71,57,64,-4,59,61,1,0,416,1928,TSRA RA BR,0,M,0.0,0.80,29.00,29.73,9.2,15,11.2,256,1168,912
1,2011-06-16,81,61,71,2,59,63,0,6,416,1929,RA BR,0,M,0.0,0.04,29.05,29.76,5.5,29,7.5,256,1169,913
1,2011-06-17,82,60,71,2,60,64,0,6,416,1929, ,0,M,0.0,0.00,29.13,29.83,5.8,6,6.6,256,1169,913
1,2011-06-18,84,61,73,3,62,65,0,8,416,1929, ,0,M,0.0,0.00,29.10,29.82,4.6,6,6.4,256,1169,913
1,2011-06-19,81,63,72,2,65,68,0,7,416,1930, ,0,M,0.0,0.00,29.03,29.75,4.1,11,5.2,256,1170,914
1,2011-06-20,79,65,72,2,67,69,0,7,416,1930,TSRA RA BR,0,M,0.0,0.18,29.01,29.72,6.2,16,8.1,256,1170,914
1,2011-06-21,89,66,78,8,70,72,0,13,416,1930,RA BR SQ,0,M,0.0,0.45,28.92,29.64,11.5,18,12.1,256,1170,914
1,2011-06-22,73,64,69,-1,63,65,0,4,417,1931,RA,0,M,0.0,0.02,28.89,29.59,12.6,21,13.4,257,1171,914
1,2011-06-23,71,62,67,-3,59,62,0,2,417,1931,RA BR,0,M,0.0,0.01,28.90,29.60,11.4,26,12.7,257,1171,914
1,2011-06-24,68,60,64,-7,56,59,1,0,417,1931, ,0,M,0.0,0.00,29.08,29.76,9.4,29,9.6,257,1171,914
1,2011-06-25,79,58,69,-2,53,60,0,4,417,1931, ,0,M,0.0,0.00,29.21,29.92,2.5,10,4.6,257,1171,914
1,2011-06-26,81,57,69,-2,53,60,0,4,418,1931, ,0,M,0.0,0.00,29.23,29.94,5.8,9,6.9,258,1171,913
1,2011-06-27,81,65,73,2,63,67,0,8,418,1931,RA HZ,0,M,0.0,0.03,29.08,29.80,6.9,21,10.8,258,1171,913
1,2011-06-28,81,63,72,1,54,61,0,7,419,1931, ,0,M,0.0,0.00,29.28,29.98,9.1,30,9.6,259,1171,912
1,2011-06-29,81,59,70,-1,56,62,0,5,419,1931, ,0,M,0.0,0.00,29.35,30.06,3.7,8,5.4,259,1171,912
1,2011-06-30,88,60,74,2,62,67,0,9,419,1931, ,0,M,0.0,  T,29.28,30.00,8.2,17,9.4,259,1171,912
1,2011-07-01,89,72,81,9,62,68,0,16,420,1931, ,0,M,0.0,0.00,29.24,29.96,14.3,18,14.9,260,1171,911
1,2011-07-02,94,71,83,11,70,74,0,18,420,1931,BR,0,M,0.0,0.00,29.25,29.95,3.9,24,8.3,260,1171,911
1,2011-07-03,84,69,77,5,57,65,0,12,421,1931, ,0,M,0.0,0.00,29.28,29.98,4.7,2,5.9,261,1171,910
1,2011-07-04,89,65,77,5,55,64,0,12,422,1930, ,0,M,0.0,0.00,29.26,29.97,2.9,5,4.3,262,1170,908
1,2011-07-05,91,68,80,8,60,68,0,15,422,1930, ,0,M,0.0,0.00,29.25,29.96,5.2,28,6.2,262,1170,908
1,2011-07-06,86,70,78,6,61,67,0,13,423,1930, ,0,M,0.0,  T,29.27,29.97,5.7,4,7.5,263,1170,907
1,2011-07-07,82,63,73,1,53,62,0,8,423,1930,RA,0,M,0.0,  T,29.22,29.95,5.1,7,6.2,263,1170,907
1,2011-07-08,86,61,74,1,51,62,0,9,424,1929, ,0,M,0.0,0.00,29.17,29.88,5.1,6,6.0,264,1169,905
1,2011-07-09,91,61,76,3,58,66,0,11,425,1929, ,0,M,0.0,0.00,29.21,29.92,5.2,19,5.9,265,1169,904
1,2011-07-10,91,74,83,10,68,72,0,18,425,1929,HZ,0,M,0.0,  T,29.18,29.89,9.3,19,9.7,265,1169,904
1,2011-07-11,88,71,80,7,71,74,0,15,426,1928,HZ,0,M,0.0,0.39,29.12,29.82,5.5,25,8.5,266,1168,902
1,2011-07-12,87,70,79,6,63,69,0,14,427,1928,RA,0,M,0.0,0.01,29.25,29.94,5.6,2,7.7,267,1168,901
1,2011-07-13,74,63,69,-4,57,62,0,4,428,1927, ,0,M,0.0,0.00,29.35,30.06,10.5,4,10.9,268,1167,899
1,2011-07-14,82,59,71,-2,56,63,0,6,428,1927, ,0,M,0.0,0.00,29.30,30.02,6.5,10,8.0,268,1167,899
1,2011-07-15,87,70,79,5,60,66,0,14,429,1926, ,0,M,0.0,  T,29.27,29.98,5.4,9,6.7,269,1166,897
1,2011-07-16,89,71,80,6,61,68,0,15,430,1925,RA,0,M,0.0,  T,29.32,30.02,3.4,19,4.3,270,1165,895
1,2011-07-17,95,69,82,8,69,74,0,17,431,1925, ,0,M,0.0,0.00,29.35,30.06,6.2,22,6.4,271,1165,894
1,2011-07-18,92,80,86,12,75,78,0,21,432,1924,RA HZ,0,M,0.0,0.01,29.23,29.96,10.6,25,10.8,272,1164,892
1,2011-07-19,93,78,86,12,72,76,0,21,433,1923, ,0,M,0.0,0.00,29.17,29.89,4.5,7,6.2,273,1163,890
1,2011-07-20,99,73,86,12,73,77,0,21,433,1923,BR HZ,0,M,0.0,0.02,29.08,29.80,9.0,23,10.7,273,1163,890
1,2011-07-21,99,75,87,13,70,76,0,22,434,1922,TS,0,M,0.0,0.02,29.10,29.80,6.2,28,8.8,274,1162,888
1,2011-07-22,88,70,79,5,70,73,0,14,435,1921,TS TSRA RA BR,0,M,0.0,1.55,29.18,29.88,1.7,9,9.0,275,1161,886
1,2011-07-23,87,70,79,5,70,73,0,14,436,1920,TS TSRA RA BR,0,M,0.0,6.86,29.23,29.95,0.8,30,5.3,276,1160,884
1,2011-07-24,87,72,80,6,70,73,0,15,437,1919,TS TSRA BR,0,M,0.0,0.18,29.26,29.97,1.5,23,6.4,277,1159,882
1,2011-07-25,88,73,81,7,66,71,0,16,438,1918, ,0,M,0.0,0.00,29.20,29.91,3.4,32,6.5,278,1158,880
1,2011-07-26,83,71,77,3,63,68,0,12,439,1918, ,0,M,0.0,0.00,29.18,29.88,6.3,5,8.5,279,1158,879
1,2011-07-27,90,68,79,5,66,70,0,14,440,1917,TS TSRA,0,M,0.0,0.71,29.13,29.85,6.2,16,9.5,280,1157,877
1,2011-07-28,87,73,80,6,71,74,0,15,441,1916,TSRA RA BR,0,M,0.0,0.70,29.20,29.89,3.2,23,6.8,281,1156,875
1,2011-07-29,86,71,79,5,67,71,0,14,442,1915,BR,0,M,0.0,0.70,29.28,29.98,4.3,4,5.9,282,1155,873
1,2011-07-30,91,67,79,5,64,70,0,14,443,1914, ,0,M,0.0,0.00,29.35,30.05,2.4,13,3.4,283,1154,871
1,2011-07-31,90,68,79,5,69,73,0,14,444,1913, ,0,M,0.0,0.00,29.35,30.06,4.9,25,5.0,284,1153,869
1,2011-08-01,91,74,83,10,72,75,0,18,445,1911, ,0,M,0.0,0.00,29.28,29.99,4.2,27,4.9,285,1151,866
1,2011-08-02,93,74,84,11,73,76,0,19,446,1910, ,0,M,0.0,0.43,29.04,29.77,8.3,21,9.1,286,1150,864
1,2011-08-03,86,72,79,6,67,71,0,14,447,1909, ,0,M,0.0,0.00,29.11,29.81,6.9,2,8.0,287,1149,862
1,2011-08-04,84,69,77,4,66,69,0,12,448,1908, ,0,M,0.0,0.00,29.25,29.94,5.3,5,6.0,288,1148,860
1,2011-08-05,83,69,76,3,68,71,0,11,449,1907,RA,0,M,0.0,  T,29.21,29.93,4.0,5,5.5,289,1147,858
1,2011-08-06,85,72,79,6,70,72,0,14,450,1906,RA BR,0,M,0.0,0.18,29.10,29.82,2.5,5,4.0,290,1146,856
1,2011-08-07,86,68,77,4,69,71,0,12,451,1904,TSRA BR,0,M,0.0,0.75,29.03,29.75,4.6,27,6.4,291,1144,853
1,2011-08-08,80,68,74,1,67,69,0,9,452,1903,RA BR,0,M,0.0,0.63,29.00,29.72,4.0,4,6.2,292,1143,851
1,2011-08-09,80,64,72,-1,61,66,0,7,453,1902,BR,0,M,0.0,0.00,28.97,29.67,10.8,28,11.1,293,1142,849
1,2011-08-10,77,61,69,-4,54,61,0,4,454,1900, ,0,M,0.0,0.00,29.14,29.84,7.3,31,8.7,294,1140,846
1,2011-08-11,81,57,69,-4,54,61,0,4,455,1859, ,0,M,0.0,0.00,29.25,29.95,2.0,24,3.0,295,1139,844
1,2011-08-12,81,60,71,-2,59,64,0,6,456,1858, ,0,M,0.0,0.00,29.22,29.94,8.3,19,8.5,296,1138,842
1,2011-08-13,83,62,73,0,64,66,0,8,457,1856,RA,0,M,0.0,0.75,29.15,29.86,3.6,27,6.7,297,1136,839
1,2011-08-14,75,62,69,-3,60,63,0,4,458,1855,RA,0,M,0.0,  T,29.24,29.95,10.4,36,11.7,298,1135,837
1,2011-08-15,82,57,70,-2,55,62,0,5,459,1854, ,0,M,0.0,0.00,29.28,29.98,2.4,2,4.9,299,1134,835
1,2011-08-16,85,61,73,1,58,64,0,8,500,1852, ,0,M,0.0,0.00,29.32,30.03,2.9,18,3.9,300,1132,832
1,2011-08-17,83,62,73,1,63,67,0,8,501,1851, ,0,M,0.0,0.00,29.31,30.02,5.6,22,6.0,301,1131,830
1,2011-08-18,84,67,76,4,60,66,0,11,502,1849, ,0,M,0.0,0.00,29.23,29.96,2.3,4,5.2,302,1129,827
1,2011-08-19,87,64,76,5,63,68,0,11,503,1848, ,0,M,0.0,0.00,29.18,29.89,3.3,14,5.2,303,1128,825
1,2011-08-20,80,66,73,2,67,69,0,8,504,1846,RA FG BR,0,M,0.0,1.11,29.22,29.92,1.3,21,3.4,304,1126,822
1,2011-08-21,80,64,72,1,58,63,0,7,505,1845,RA,0,M,0.0,  T,29.26,29.97,8.0,32,8.5,305,1125,820
1,2011-08-22,82,59,71,0,59,64,0,6,506,1843, ,0,M,0.0,0.00,29.30,30.02,1.6,26,4.1,306,1123,817
1,2011-08-23,73,62,68,-3,63,65,0,3,508,1842,TSRA BR,0,M,0.0,0.65,29.10,29.86,9.1,20,9.8,308,1122,814
1,2011-08-24,92,69,81,10,65,70,0,16,509,1840,BR,0,M,0.0,0.00,28.99,29.70,8.2,27,10.7,309,1120,811
1,2011-08-25,83,64,74,4,59,64,0,9,510,1839, ,0,M,0.0,0.00,29.26,29.95,4.1,36,7.3,310,1119,809
1,2011-08-26,83,59,71,1,58,63,0,6,511,1837, ,0,M,0.0,0.00,29.26,29.98,1.9,26,3.3,311,1117,806
1,2011-08-27,81,64,73,3,62,66,0,8,512,1835, ,0,M,0.0,0.00,29.21,29.93,8.2,2,9.2,312,1115,803
1,2011-08-28,77,61,69,-1,57,61,0,4,513,1834, ,0,M,0.0,0.00,29.22,29.93,7.0,2,7.9,313,1114,801
1,2011-08-29,79,59,69,-1,56,62,0,4,514,1832, ,0,M,0.0,0.00,29.31,30.01,1.4,2,3.5,314,1112,798
1,2011-08-30,76,61,69,-1,56,62,0,4,515,1831,RA,0,M,0.0,0.04,29.33,30.03,5.3,15,6.3,315,1111,796
1,2011-08-31,87,65,76,7,64,68,0,11,516,1829,RA,0,M,0.0,  T,29.23,29.95,5.4,17,8.3,316,1109,793
1,2011-09-01,93,71,82,14,71,75,0,17,517,1827, ,0,M,0.0,0.00,29.20,29.91,5.2,21,5.9,317,1107,790
1,2011-09-02,92,76,84,16,69,74,0,19,518,1826,HZ,0,M,0.0,0.00,29.18,29.89,4.9,22,7.4,318,1106,788
1,2011-09-03,89,69,79,11,67,71,0,14,519,1824,RA BR HZ,0,M,0.0,0.02,29.16,29.87,2.5,29,6.2,319,1104,785
1,2011-09-04,73,58,66,-2,54,60,0,1,520,1822, ,0,M,0.0,0.00,29.24,29.94,10.5,32,11.5,320,1102,782
1,2011-09-05,65,52,59,-8,45,52,6,0,521,1821, ,0,M,0.0,0.00,29.39,30.10,14.2,1,14.8,321,1101,780
1,2011-09-06,66,51,59,-8,46,52,6,0,522,1819, ,0,M,0.0,0.00,29.44,30.16,9.5,3,10.1,322,1099,777
1,2011-09-07,70,52,61,-6,47,54,4,0,523,1817, ,0,M,0.0,0.00,29.42,30.16,10.2,1,10.8,323,1097,774
1,2011-09-08,75,57,66,0,53,59,0,1,524,1815,RA,0,M,0.0,  T,29.34,M,13.0,2,13.4,324,1095,771
1,2011-09-09,72,60,66,0,60,62,0,1,525,1814,RA,0,M,0.0,0.02,29.23,29.96,8.2,4,8.3,325,1094,769
1,2011-09-10,78,56,67,1,59,62,0,2,526,1812,BR,0,M,0.0,0.00,29.29,30.00,0.9,14,3.1,326,1092,766
1,2011-09-11,83,57,70,5,59,63,0,5,527,1810,BR,0,M,0.0,0.00,29.27,29.99,5.1,27,5.5,327,1090,763
1,2011-09-12,86,64,75,10,59,65,0,10,528,1809, ,0,M,0.0,0.00,29.18,29.91,10.5,23,10.9,328,1089,761
1,2011-09-13,73,56,65,0,54,59,0,0,529,1807,BR HZ FU,0,M,0.0,0.00,29.20,29.90,4.9,31,8.7,329,1087,758
1,2011-09-14,58,47,53,-11,43,49,12,0,530,1805,RA BR HZ FU,0,M,0.0,0.08,29.39,30.09,6.3,34,7.3,330,1085,755
1,2011-09-15,59,42,51,-13,35,44,14,0,531,1803, ,0,M,0.0,0.00,29.61,30.33,7.4,1,8.5,331,1083,752
1,2011-09-16,58,46,52,-12,40,47,13,0,532,1760, ,0,M,0.0,0.00,29.59,30.33,1.4,8,3.3,332,1080,748
1,2011-09-17,68,50,59,-5,45,52,6,0,533,1758, ,0,M,0.0,0.00,29.53,30.27,7.7,11,8.9,333,1078,745
1,2011-09-18,65,55,60,-4,55,57,5,0,535,1756,RA DZ BR,0,M,0.0,0.43,29.34,30.11,8.9,15,9.5,335,1076,741
1,2011-09-19,69,54,62,-1,58,60,3,0,536,1755,RA BR,0,M,0.0,0.24,29.24,29.96,4.1,29,5.8,336,1075,739
1,2011-09-20,74,49,62,0,54,58,3,0,537,1753,MIFG BCFG BR,0,M,0.0,0.00,29.26,M,7.3,18,7.3,337,1073,736
1,2011-09-21,71,56,64,2,49,56,1,0,538,1751,RA,0,M,0.0,  T,29.23,29.95,10.2,25,11.0,338,1071,733
1,2011-09-22,64,51,58,-4,47,52,7,0,539,1749, ,0,M,0.0,0.00,29.36,30.08,4.6,27,6.9,339,1069,730
1,2011-09-23,62,48,55,-6,44,49,10,0,540,1748, ,0,M,0.0,0.00,29.33,30.06,5.9,36,7.0,340,1068,728
1,2011-09-24,62,51,57,-4,49,51,8,0,541,1746,RA BR,0,M,0.0,0.14,29.26,29.99,3.6,3,4.6,341,1066,725
1,2011-09-25,64,51,58,-3,53,55,7,0,542,1744,RA,0,M,0.0,0.08,29.13,29.87,4.1,14,5.5,342,1064,722
1,2011-09-26,60,53,57,-3,51,53,8,0,543,1742,RA BR,0,M,0.0,1.21,28.92,29.65,8.8,18,15.4,343,1062,719
1,2011-09-27,63,54,59,-1,53,55,6,0,544,1741,RA BR,0,M,0.0,0.31,29.00,29.71,4.3,6,8.3,344,1061,717
1,2011-09-28,63,53,58,-1,54,55,7,0,545,1739,RA BR,0,M,0.0,0.77,29.07,29.78,6.5,32,7.0,345,1059,714
1,2011-09-29,66,49,58,-1,51,53,7,0,546,1737,RA BR,0,M,0.0,0.06,28.98,29.70,11.7,28,13.5,346,1057,711
1,2011-09-30,57,45,51,-8,41,47,14,0,547,1735,RA,0,M,0.0,0.09,29.32,30.01,14.6,34,15.0,347,1055,708
1,2011-10-01,56,42,49,-9,40,45,16,0,548,1734, ,0,M,0.0,  T,29.53,30.26,9.6,36,10.3,348,1054,706
1,2011-10-02,66,41,54,-4,38,46,11,0,549,1732, ,0,M,0.0,0.00,29.47,30.22,4.7,32,5.4,349,1052,703
1,2011-10-03,69,44,57,0,45,50,8,0,550,1730, ,0,M,0.0,0.00,29.48,30.21,3.4,3,5.0,350,1050,700
1,2011-10-04,76,43,60,3,47,52,5,0,552,1729, ,0,M,0.0,0.00,29.52,30.25,1.1,16,2.3,352,1049,697
1,2011-10-05,80,49,65,8,48,55,0,0,553,1727, ,0,M,0.0,0.00,29.49,30.22,1.9,18,3.2,353,1047,694
1,2011-10-06,81,50,66,10,51,58,0,1,554,1725, ,0,M,0.0,0.00,29.50,30.23,3.8,15,4.6,354,1045,691
1,2011-10-07,84,54,69,13,53,59,0,4,555,1724, ,0,M,0.0,0.00,29.52,30.25,7.5,18,7.7,355,1044,689
1,2011-10-08,82,54,68,12,54,60,0,3,556,1722, ,0,M,0.0,0.00,29.56,30.27,7.2,19,7.6,356,1042,686
1,2011-10-09,80,52,66,11,51,58,0,1,557,1720, ,0,M,0.0,0.00,29.55,30.29,2.8,9,3.8,357,1040,683
1,2011-10-10,76,54,65,10,51,57,0,0,558,1719, ,0,M,0.0,0.00,29.39,30.13,5.2,16,6.0,358,1039,681
1,2011-10-11,79,57,68,14,54,60,0,3,559,1717, ,0,M,0.0,0.00,29.23,29.97,4.1,15,4.9,359,1037,678
1,2011-10-12,78,55,67,13,52,58,0,2,600,1715, ,0,M,0.0,0.00,29.03,29.77,7.0,14,8.1,360,1035,675
1,2011-10-13,66,52,59,6,55,58,6,0,602,1714,RA BR,0,M,0.0,0.28,28.81,29.54,4.3,26,7.0,362,1034,672
1,2011-10-14,62,48,55,2,41,48,10,0,603,1712, ,0,M,0.0,0.00,28.90,29.60,15.4,28,15.6,363,1032,669
1,2011-10-15,62,47,55,2,36,46,10,0,604,1711, ,0,M,0.0,0.00,29.10,29.80,14.8,27,15.3,364,1031,667
1,2011-10-16,62,48,55,3,39,46,10,0,605,1709,RA,0,M,0.0,0.17,29.08,29.81,7.4,28,8.5,365,1029,664
1,2011-10-17,59,41,50,-2,33,42,15,0,606,1707, ,0,M,0.0,0.00,29.11,29.85,10.2,26,10.4,366,1027,661
1,2011-10-18,54,41,48,-3,37,43,17,0,607,1706,RA,0,M,0.0,0.06,29.09,29.83,6.4,1,8.5,367,1026,659
1,2011-10-19,49,44,47,-4,40,44,18,0,608,1704,RA BR,0,M,0.0,0.85,28.93,29.69,17.1,36,18.0,368,1024,656
1,2011-10-20,47,43,45,-5,37,42,20,0,610,1703,RA,0,M,0.0,0.08,29.00,29.69,15.8,32,16.1,370,1023,653
1,2011-10-21,55,38,47,-3,34,41,18,0,611,1701, ,0,M,0.0,0.00,29.32,30.03,4.6,29,5.4,371,1021,650
1,2011-10-22,66,34,50,0,37,44,15,0,612,1660, ,0,M,0.0,0.00,29.28,30.02,3.2,23,3.7,372,1020,648
1,2011-10-23,68,38,53,4,41,48,12,0,613,1658,TSRA RA BR,0,M,0.0,0.20,29.19,29.93,6.1,22,6.9,373,1018,645
1,2011-10-24,63,45,54,5,39,46,11,0,614,1657, ,0,M,0.0,0.00,29.34,30.05,5.7,28,7.3,374,1017,643
1,2011-10-25,74,45,60,12,46,53,5,0,616,1656,RA,0,M,0.0,0.02,29.11,29.86,7.6,19,11.9,376,1016,640
1,2011-10-26,53,47,50,2,42,46,15,0,617,1654, ,0,M,0.0,0.00,29.19,29.91,12.4,36,12.6,377,1014,637
1,2011-10-27,53,39,46,-2,37,42,19,0,618,1653,RA,0,M,0.0,0.12,29.34,30.04,3.6,35,5.8,378,1013,635
1,2011-10-28,55,35,45,-2,33,40,20,0,619,1651, ,0,M,0.0,0.03,29.36,30.10,4.9,22,5.6,379,1011,632
1,2011-10-29,55,34,45,-2,30,38,20,0,620,1650, ,0,M,0.0,0.00,29.34,30.07,4.6,28,5.2,380,1010,630
1,2011-10-30,57,33,45,-1,36,41,20,0,622,1649,RA BR,0,M,0.0,0.17,29.27,30.02,10.6,19,11.1,382,1009,627
1,2011-10-31,53,36,45,-1,36,40,20,0,623,1647,BR,0,M,0.0,0.00,29.34,30.06,3.9,25,4.8,383,1007,624
1,2012-05-01,65,49,57,4,52,55,8,0,448,1849,RA BR HZ,0,M,0.0,0.09,29.18,29.92,6.2,12,7.7,288,1129,841
1,2012-05-02,80,58,69,15,60,64,0,4,447,1850,FG+ BR,0,M,0.0,0.00,29.12,29.84,8.1,21,10.1,287,1130,843
1,2012-05-03,86,66,76,22,65,69,0,11,446,1851,TS TSRA,0,M,  T,1.34,29.16,29.86,10.8,21,12.0,286,1131,845
1,2012-05-04,73,55,64,10,55,58,1,0,444,1852,TSRA BR HZ,0,M,0.0,0.28,29.23,29.94,5.2,5,9.2,284,1132,848
1,2012-05-05,60,52,56,1,52,54,9,0,443,1853,RA BR HZ,0,M,0.0,  T,29.29,30.01,8.0,4,8.3,283,1133,850
1,2012-05-06,70,51,61,6,53,56,4,0,442,1855,TS TSRA RA BR,0,M,0.0,0.80,29.22,29.94,5.0,6,8.5,282,1135,853
1,2012-05-07,64,52,58,3,55,57,7,0,441,1856,TSRA RA FG+ FG BR HZ,0,M,0.0,0.47,29.15,29.87,2.3,34,5.4,281,1136,855
1,2012-05-08,70,52,61,5,45,53,4,0,439,1857,BR,0,M,0.0,0.00,29.13,29.86,8.3,28,8.9,279,1137,858
1,2012-05-09,60,47,54,-2,43,49,11,0,438,1858,RA,0,M,0.0,0.06,29.20,29.92,4.2,1,7.6,278,1138,860
1,2012-05-10,67,46,57,1,34,46,8,0,437,1859, ,0,M,0.0,0.00,29.29,30.00,3.2,5,7.5,277,1139,862
1,2012-05-11,78,43,61,4,40,52,4,0,436,1860, ,0,M,0.0,0.00,29.36,30.08,9.3,20,9.5,276,1140,864
1,2012-05-12,69,53,61,4,42,51,4,0,435,1901,RA,0,M,0.0,0.03,29.51,30.22,5.7,3,9.3,275,1141,866
1,2012-05-13,72,50,61,3,31,48,4,0,434,1902, ,0,M,0.0,0.00,29.45,30.18,7.4,4,7.8,274,1142,868
1,2012-05-14,82,43,63,5,36,51,2,0,433,1903, ,0,M,0.0,0.00,29.31,30.05,2.5,19,5.2,273,1143,870
1,2012-05-15,86,57,72,14,45,57,0,7,432,1904,TS RA,0,M,0.0,0.05,29.18,29.90,6.9,25,12.6,272,1144,872
1,2012-05-16,65,50,58,-1,33,46,7,0,431,1905, ,0,M,0.0,0.00,29.38,30.09,9.6,5,10.5,271,1145,874
1,2012-05-17,74,45,60,1,39,50,5,0,430,1906, ,0,M,0.0,0.00,29.38,30.10,5.3,11,5.8,270,1146,876
1,2012-05-18,85,53,69,9,41,54,0,4,429,1907, ,0,M,0.0,0.00,29.29,30.02,8.7,16,9.2,269,1147,878
1,2012-05-19,92,59,76,16,53,62,0,11,428,1908, ,0,M,0.0,0.00,29.29,30.00,8.2,17,9.1,268,1148,880
1,2012-05-20,93,65,79,18,57,65,0,14,427,1909,TSRA RA,0,M,0.0,0.14,29.28,29.98,8.2,22,11.6,267,1149,882
1,2012-05-21,67,54,61,0,44,52,4,0,426,1910, ,0,M,0.0,0.00,29.39,30.11,11.6,1,12.6,266,1150,884
1,2012-05-22,71,50,61,0,41,51,4,0,425,1911, ,0,M,0.0,0.00,29.28,30.02,6.1,5,7.2,265,1151,886
1,2012-05-23,82,47,65,4,42,54,0,0,425,1912, ,0,M,0.0,0.00,29.10,29.84,6.6,16,6.9,265,1152,887
1,2012-05-24,90,64,77,15,53,63,0,12,424,1913, ,0,M,0.0,0.00,28.97,29.69,17.5,18,17.7,264,1153,889
1,2012-05-25,83,65,74,12,49,59,0,9,423,1914, ,0,M,0.0,0.00,29.31,29.98,3.4,3,10.0,263,1154,891
1,2012-05-26,86,60,73,11,54,61,0,8,422,1915,RA,0,M,0.0,  T,29.37,30.07,9.6,7,11.2,262,1155,893
1,2012-05-27,97,70,84,22,59,68,0,19,422,1916, ,0,M,0.0,0.00,29.16,29.90,8.7,18,10.1,262,1156,894
1,2012-05-28,95,77,86,23,60,69,0,21,421,1916, ,0,M,0.0,  T,29.03,29.75,13.4,22,14.0,261,1156,895
1,2012-05-29,85,61,73,9,46,59,0,8,421,1917, ,0,M,0.0,0.00,29.10,29.81,11.1,28,12.2,261,1157,896
1,2012-05-30,70,53,62,-2,46,53,3,0,420,1918, ,0,M,0.0,0.00,29.22,29.91,5.4,36,9.6,260,1158,898
1,2012-05-31,54,47,51,-13,45,48,14,0,420,1919,RA BR,0,M,0.0,1.12,29.20,29.95,10.3,4,11.0,260,1159,899
1,2012-06-01,65,49,57,-7,43,49,8,0,419,1920,RA,0,M,0.0,0.01,29.07,29.80,7.3,36,9.9,259,1160,901
1,2012-06-02,76,49,63,-1,46,55,2,0,419,1920, ,0,M,0.0,0.00,29.03,29.75,10.6,26,10.8,259,1160,901
1,2012-06-03,81,57,69,5,48,58,0,4,418,1921, ,0,M,0.0,  T,29.10,29.81,9.5,28,9.7,258,1161,903
1,2012-06-04,75,59,67,3,47,56,0,2,418,1922, ,0,M,0.0,  T,29.18,29.89,7.5,4,8.2,258,1162,904
1,2012-06-05,70,57,64,-1,49,56,1,0,417,1923, ,0,M,0.0,0.00,29.29,30.00,8.9,4,9.2,257,1163,906
1,2012-06-06,76,52,64,-2,46,55,1,0,417,1923, ,0,M,0.0,0.00,29.36,30.07,6.2,4,6.5,257,1163,906
1,2012-06-07,82,54,68,2,44,56,0,3,417,1924, ,0,M,0.0,0.00,29.38,30.09,2.2,10,4.5,257,1164,907
1,2012-06-08,88,54,71,5,49,60,0,6,417,1925, ,0,M,0.0,0.00,29.26,29.99,7.2,25,7.7,257,1165,908
1,2012-06-09,90,65,78,12,50,62,0,13,416,1925, ,0,M,0.0,0.00,29.18,29.90,9.3,22,10.1,256,1165,909
1,2012-06-10,93,67,80,13,56,66,0,15,416,1926, ,0,M,0.0,0.00,29.20,29.90,11.9,19,12.3,256,1166,910
1,2012-06-11,90,70,80,13,62,68,0,15,416,1926,RA,0,M,0.0,  T,29.12,29.82,8.9,23,11.1,256,1166,910
1,2012-06-12,78,59,69,1,46,57,0,4,416,1927, ,0,M,0.0,0.00,29.34,30.03,7.0,33,10.5,256,1167,911
1,2012-06-13,72,54,63,-5,45,55,2,0,416,1927, ,0,M,0.0,0.00,29.43,30.15,7.2,8,7.5,256,1167,911
1,2012-06-14,87,56,72,4,48,59,0,7,416,1928, ,0,M,0.0,0.00,29.34,30.08,7.9,13,9.0,256,1168,912
1,2012-06-15,94,59,77,9,49,62,0,12,416,1928, ,0,M,0.0,0.00,29.33,30.04,8.2,16,9.7,256,1168,912
1,2012-06-16,94,69,82,13,60,68,0,17,416,1929,RA BR,0,M,0.0,0.31,29.23,29.95,10.0,20,11.3,256,1169,913
1,2012-06-17,87,69,78,9,59,66,0,13,416,1929,RA BR,0,M,0.0,0.11,29.13,29.85,5.7,23,7.1,256,1169,913
1,2012-06-18,94,69,82,12,65,71,0,17,416,1929, ,0,M,0.0,0.00,29.03,29.73,16.8,21,17.2,256,1169,913
1,2012-06-19,95,78,87,17,65,72,0,22,416,1930, ,0,M,0.0,0.00,29.21,29.89,14.9,21,15.5,256,1170,914
1,2012-06-20,95,77,86,16,62,71,0,21,416,1930, ,0,M,0.0,0.00,29.22,29.93,15.2,21,15.4,256,1170,914
1,2012-06-21,85,70,78,8,59,66,0,13,416,1930,RA,0,M,0.0,0.01,29.21,29.91,7.5,27,9.8,256,1170,914
1,2012-06-22,87,64,76,6,52,62,0,11,417,1931, ,0,M,0.0,0.00,29.26,29.97,2.6,34,6.6,257,1171,914
