Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Daytime,Sunrise_min,Sunset_min
2,2011-06-29,80,63,72,M,55,62,0, 7,419,1931, ,M,M,M,0.00,29.41,30.04,3.9,8,5.9,912,259,1171
2,2011-06-30,89,66,78,M,61,67,0,13,419,1931,TS TSRA RA VCTS,M,M,M,0.03,29.34,29.99,9.2,16,10.6,912,259,1171
2,2011-07-01,89,70,80,M,63,68,0,15,420,1931,TS RA,M,M,M,0.01,29.31,29.95,10.4,18,10.8,911,260,1171
2,2011-07-02,93,73,83,M,71,74,0,18,420,1931,BR,M,M,M,0.00,29.31,29.94,3.1,23,7.5,911,260,1171
2,2011-07-03,86,70,78,M,58,65,0,13,421,1931, ,M,M,M,0.00,29.33,29.96,4.4,3,6.1,910,261,1171
2,2011-07-04,88,68,78,M,53,63,0,13,422,1930,FU,M,M,M,0.00,29.32,29.95,3.3,7,4.5,908,262,1170
2,2011-07-05,92,67,80,M,59,68,0,15,422,1930, ,M,M,M,0.00,29.31,29.94,4.9,26,5.6,908,262,1170
2,2011-07-06,87,71,79,M,60,67,0,14,423,1930, ,M,M,M,0.00,29.33,29.95,5.9,4,7.3,907,263,1170
2,2011-07-07,81,66,74,M,55,63,0, 9,423,1930,RA,M,M,M,0.07,29.28,29.93,5.7,7,7.1,907,263,1170
2,2011-07-08,86,65,76,M,52,63,0,11,424,1929, ,M,M,M,0.00,29.22,29.86,5.2,4,6.5,905,264,1169
2,2011-07-09,90,67,79,M,60,68,0,14,425,1929, ,M,M,M,0.00,29.27,29.90,5.4,18,6.5,904,265,1169
2,2011-07-10,91,75,83,M,67,72,0,18,425,1929,HZ,M,M,M,  T,29.23,29.87,7.8,19,8.1,904,265,1169
2,2011-07-11,90,70,80,M,70,74,0,15,426,1928,TSRA BR,M,M,M,0.13,29.18,29.81,5.3,24,8.0,902,266,1168
2,2011-07-12,88,71,80,M,64,69,0,15,427,1928,RA,M,M,M,0.01,29.31,29.92,4.5,4,7.0,901,267,1168
2,2011-07-13,74,66,70,M,57,63,0, 5,428,1927, ,M,M,M,0.00,29.40,30.04,11.6,4,12.2,899,268,1167
2,2011-07-14,82,65,74,M,56,63,0, 9,428,1927, ,M,M,M,0.00,29.35,30.00,7.3,9,8.7,899,268,1167
2,2011-07-15,86,71,79,M,60,67,0,14,429,1926, ,M,M,M,0.00,29.33,29.96,6.2,10,6.8,897,269,1166
2,2011-07-16,90,74,82,M,60,68,0,17,430,1925, ,M,M,M,0.00,29.38,30.00,2.5,19,2.7,895,270,1165
2,2011-07-17,95,74,85,M,69,74,0,20,431,1925, ,M,M,M,0.00,29.41,30.04,6.8,23,7.2,894,271,1165
2,2011-07-18,93,81,87,M,74,77,0,22,432,1924,HZ,M,M,M,  T,29.29,29.94,11.2,24,11.7,892,272,1164
2,2011-07-19,92,79,86,M,73,77,0,21,433,1923,BR,M,M,M,0.00,29.23,29.86,3.2,6,6.6,890,273,1163
2,2011-07-20,100,77,89,M,73,77,0,24,433,1923,TS,M,M,M,0.00,29.15,29.78,7.6,23,9.9,890,273,1163
2,2011-07-21,101,82,92,M,72,77,0,27,434,1922, ,M,M,M,0.00,29.16,29.77,5.3,26,10.0,888,274,1162
2,2011-07-22,100,71,M,M,70,74,M,M,435,1921,TS TSRA BR,M,M,M,0.14,29.23,29.86,3.8,10,8.2,886,275,1161
2,2011-07-23,87,70,79,M,70,73,0,14,436,1920,TSRA RA BR VCTS,M,M,M,0.04,29.28,29.93,0.7,20,4.9,884,276,1160
2,2011-07-24,87,72,80,M,69,72,0,15,437,1919,TS TSRA VCFG,M,M,M,0.02,29.32,29.95,0.7,20,5.7,882,277,1159
2,2011-07-25,90,73,82,M,67,71,0,17,438,1918, ,M,M,M,0.01,29.25,29.89,2.1,35,6.1,880,278,1158
2,2011-07-26,85,72,79,M,62,68,0,14,439,1918, ,M,M,M,0.01,29.23,29.86,5.9,6,8.0,879,279,1158
2,2011-07-27,92,72,82,M,66,71,0,17,440,1917,TS BR,M,M,M,  T,29.21,29.84,6.0,16,9.9,877,280,1157
2,2011-07-28,88,74,81,M,71,74,0,16,441,1916,TS RA,M,M,M,  T,29.26,29.87,3.3,21,6.8,875,281,1156
2,2011-07-29,86,74,80,M,69,72,0,15,442,1915,TSRA BR,M,M,M,0.36,29.34,29.96,3.5,4,5.6,873,282,1155
2,2011-07-30,91,68,80,M,65,71,0,15,443,1914, ,M,M,M,0.00,29.41,30.03,2.0,11,3.4,871,283,1154
2,2011-07-31,91,73,82,M,69,73,0,17,444,1913, ,M,M,M,0.00,29.41,30.04,4.5,23,5.0,869,284,1153
2,2011-08-01,91,76,84,M,71,75,0,19,445,1911,BR HZ,M,M,M,0.00,29.33,29.97,3.1,25,5.9,866,285,1151
2,2011-08-02,93,74,84,M,73,77,0,19,446,1910,TS TSRA HZ,M,M,M,0.28,29.10,29.75,8.0,20,8.5,864,286,1150
2,2011-08-03,87,73,80,M,66,71,0,15,447,1909,BR,M,M,M,0.00,29.16,29.78,9.6,1,10.3,862,287,1149
2,2011-08-04,82,69,76,M,67,70,0,11,448,1908, ,M,M,M,0.00,29.30,29.92,4.8,5,6.7,860,288,1148
2,2011-08-05,84,70,77,M,68,71,0,12,449,1907, ,M,M,M,  T,29.26,29.91,5.2,7,6.0,858,289,1147
2,2011-08-06,85,73,79,M,70,72,0,14,450,1906,RA BR,M,M,M,0.69,29.15,29.80,1.3,3,3.7,856,290,1146
2,2011-08-07,87,70,79,M,69,72,0,14,451,1904,RA BR HZ,M,M,M,0.49,29.09,29.73,3.6,26,5.6,853,291,1144
2,2011-08-08,80,69,75,M,67,70,0,10,452,1903,TSRA RA BR,M,M,M,0.29,29.06,29.70,2.8,6,5.8,851,292,1143
2,2011-08-09,82,66,74,M,61,66,0, 9,453,1902,BR,M,M,M,0.01,29.03,29.66,11.0,27,11.6,849,293,1142
2,2011-08-10,78,62,70,M,54,61,0, 5,454,1900, ,M,M,M,0.00,29.20,29.82,4.4,31,8.0,846,294,1140
2,2011-08-11,81,60,71,M,54,61,0, 6,455,1859, ,M,M,M,0.00,29.31,29.93,2.7,23,4.2,844,295,1139
2,2011-08-12,82,65,74,M,57,64,0, 9,456,1858, ,M,M,M,0.00,29.28,29.93,8.2,19,8.4,842,296,1138
2,2011-08-13,84,66,75,M,63,66,0,10,457,1856,TS TSRA GR RA BR,M,M,M,0.93,29.20,29.84,5.3,24,7.8,839,297,1136
2,2011-08-14,75,62,69,M,60,63,0, 4,458,1855,RA,M,M,M,0.01,29.29,29.93,11.7,35,12.6,837,298,1135
2,2011-08-15,80,59,70,M,55,62,0, 5,459,1854, ,M,M,M,0.00,29.33,29.96,2.7,5,5.2,835,299,1134
2,2011-08-16,83,63,73,M,56,63,0, 8,500,1852, ,M,M,M,0.00,29.38,30.01,2.3,18,3.0,832,300,1132
2,2011-08-17,83,65,74,M,61,67,0, 9,501,1851, ,M,M,M,0.00,29.36,30.01,6.0,21,6.2,830,301,1131
2,2011-08-18,85,71,78,M,62,67,0,13,502,1849,HZ,M,M,M,0.00,29.28,29.94,2.8,7,5.2,827,302,1129
2,2011-08-19,86,67,77,M,62,68,0,12,503,1848, ,M,M,M,0.00,29.23,29.87,4.7,13,5.8,825,303,1128
2,2011-08-20,79,68,74,M,67,69,0, 9,504,1846,TSRA RA BR,M,M,M,0.39,29.28,29.90,2.0,16,4.9,822,304,1126
2,2011-08-21,81,66,74,M,58,64,0, 9,505,1845,RA BR,M,M,M,0.01,29.32,29.95,7.0,32,7.6,820,305,1125
2,2011-08-22,82,61,72,M,59,64,0, 7,506,1843, ,M,M,M,0.00,29.36,30.01,0.7,8,3.5,817,306,1123
2,2011-08-23,74,66,70,M,62,65,0, 5,508,1842,TSRA RA BR,M,M,M,0.40,29.18,29.86,8.4,20,9.5,814,308,1122
2,2011-08-24,91,70,81,M,65,70,0,16,509,1840, ,M,M,M,0.00,29.05,29.68,8.1,25,11.0,811,309,1120
2,2011-08-25,80,65,73,M,59,64,0, 8,510,1839, ,M,M,M,0.00,29.33,29.93,3.1,2,7.0,809,310,1119
2,2011-08-26,83,61,72,M,58,64,0, 7,511,1837, ,M,M,M,0.00,29.32,29.97,1.2,20,3.4,806,311,1117
2,2011-08-27,83,67,75,M,61,66,0,10,512,1835, ,M,M,M,0.00,29.26,29.91,8.1,1,9.3,803,312,1115
2,2011-08-28,77,61,69,M,55,61,0, 4,513,1834, ,M,M,M,0.00,29.26,29.91,8.5,1,9.2,801,313,1114
2,2011-08-29,78,61,70,M,57,62,0, 5,514,1832, ,M,M,M,0.00,29.36,30.00,1.1,6,4.2,798,314,1112
2,2011-08-30,79,64,72,M,54,61,0, 7,515,1831,RA,M,M,M,0.02,29.38,30.02,5.9,15,6.8,796,315,1111
2,2011-08-31,88,65,77,M,64,69,0,12,516,1829, ,M,M,M,0.05,29.29,29.94,5.4,17,7.4,793,316,1109
2,2011-09-01,94,74,84,M,70,75,0,19,517,1827, ,M,M,M,0.00,29.26,29.89,5.8,21,6.3,790,317,1107
2,2011-09-02,94,79,87,M,69,74,0,22,518,1826, ,M,M,M,  T,29.24,29.87,4.0,20,6.6,788,318,1106
2,2011-09-03,87,71,79,M,68,71,0,14,519,1824, ,M,M,M,0.15,29.21,29.85,1.2,20,5.7,785,319,1104
2,2011-09-04,74,60,67,M,55,61,0, 2,520,1822,RA,M,M,M,  T,29.29,29.92,10.7,32,11.5,782,320,1102
2,2011-09-05,67,53,60,M,46,53,5, 0,521,1821, ,M,M,M,  T,29.43,30.07,15.9,36,16.6,780,321,1101
2,2011-09-06,66,57,62,M,47,54,3, 0,522,1819, ,M,M,M,0.00,29.49,30.14,13.8,4,14.3,777,322,1099
2,2011-09-07,70,58,64,M,47,55,1, 0,523,1817, ,M,M,M,0.00,29.47,30.13,12.4,2,13.3,774,323,1097
2,2011-09-08,74,62,68,M,54,59,0, 3,524,1815,RA DZ BR,M,M,M,0.06,29.36,30.03,14.9,2,15.2,771,324,1095
2,2011-09-09,72,64,68,M,61,63,0, 3,525,1814,RA BR,M,M,M,0.11,29.28,29.94,7.9,4,8.4,769,325,1094
2,2011-09-10,76,58,67,M,60,63,0, 2,526,1812,FG+ BR,M,M,M,0.01,29.34,29.99,0.9,14,2.0,766,326,1092
2,2011-09-11,83,60,72,M,59,64,0, 7,527,1810,BR,M,M,M,0.00,29.33,29.98,4.3,25,4.7,763,327,1090
2,2011-09-12,86,64,75,M,59,65,0,10,528,1809, ,M,M,M,0.00,29.24,29.90,9.2,23,9.3,761,328,1089
2,2011-09-13,76,58,67,M,55,61,0, 2,529,1807,HZ FU,M,M,M,0.00,29.26,29.89,3.4,31,7.8,758,329,1087
2,2011-09-14,60,48,54,M,45,51,11, 0,530,1805,RA BR HZ FU,M,M,M,  T,29.47,M,6.0,32,M,755,330,1085
2,2011-09-15,60,44,52,M,36,45,13, 0,531,1803, ,M,M,M,0.00,29.67,30.32,7.2,36,9.0,752,331,1083
2,2011-09-16,59,48,54,M,38,47,11, 0,532,1760, ,M,M,M,0.00,29.65,30.33,2.6,13,3.7,748,332,1080
2,2011-09-17,69,52,61,M,44,52,4, 0,533,1758, ,M,M,M,0.00,29.59,30.27,8.7,11,9.6,745,333,1078
2,2011-09-18,66,56,61,M,54,57,4, 0,535,1756,RA DZ BR,M,M,M,0.34,29.41,30.11,7.4,14,8.0,741,335,1076
2,2011-09-19,68,56,62,M,58,60,3, 0,536,1755,RA BR,M,M,M,0.41,29.30,29.96,3.8,26,5.8,739,336,1075
2,2011-09-20,75,53,64,M,54,58,1, 0,537,1753,FG+ BCFG BR,M,M,M,0.01,29.33,29.99,5.8,17,6.1,736,337,1073
2,2011-09-21,72,57,65,M,49,56,0, 0,538,1751, ,M,M,M,  T,29.29,29.94,9.4,24,10.3,733,338,1071
2,2011-09-22,63,53,58,M,47,52,7, 0,539,1749, ,M,M,M,0.00,29.42,30.08,6.5,25,7.2,730,339,1069
2,2011-09-23,62,48,55,M,46,51,10, 0,540,1748,RA,M,M,M,0.02,29.38,30.05,4.1,36,6.4,728,340,1068
2,2011-09-24,63,51,57,M,48,52,8, 0,541,1746,RA BR,M,M,M,0.07,29.31,29.98,2.9,4,5.3,725,341,1066
2,2011-09-25,65,53,59,M,53,55,6, 0,542,1744,RA BR,M,M,M,0.23,29.18,29.87,4.7,13,5.8,722,342,1064
2,2011-09-26,63,53,58,M,50,53,7, 0,543,1742,RA BR,M,M,M,0.90,28.98,29.65,8.1,19,12.4,719,343,1062
2,2011-09-27,63,54,59,M,53,55,6, 0,544,1741,RA BR,M,M,M,0.25,29.05,29.70,2.4,5,7.1,717,344,1061
2,2011-09-28,64,53,59,M,54,55,6, 0,545,1739,RA BR,M,M,M,0.15,29.12,29.77,5.7,32,6.7,714,345,1059
2,2011-09-29,66,51,59,M,50,54,6, 0,546,1737,RA DZ BR,M,M,M,0.09,29.03,29.70,11.2,27,12.7,711,346,1057
2,2011-09-30,58,47,53,M,42,47,12, 0,547,1735,RA,M,M,M,0.17,29.37,30.00,15.4,34,16.3,708,347,1055
2,2011-10-01,56,44,50,M,40,45,15, 0,548,1734, ,M,M,M,  T,29.59,30.26,10.7,35,11.2,706,348,1054
2,2011-10-02,65,41,53,M,39,46,12, 0,549,1732, ,M,M,M,0.00,29.54,30.22,4.1,32,4.6,703,349,1052
2,2011-10-03,70,45,58,M,44,50,7, 0,550,1730, ,M,M,M,0.00,29.54,30.20,3.6,2,4.1,700,350,1050
2,2011-10-04,74,46,60,M,47,53,5, 0,552,1729, ,M,M,M,0.00,29.58,30.25,0.7,15,1.7,697,352,1049
2,2011-10-05,80,52,66,M,47,55,0, 1,553,1727, ,M,M,M,0.00,29.55,30.21,1.3,17,2.9,694,353,1047
2,2011-10-06,81,56,69,M,50,58,0, 4,554,1725, ,M,M,M,0.00,29.57,30.22,3.9,15,4.6,691,354,1045
2,2011-10-07,84,59,72,M,51,59,0, 7,555,1724, ,M,M,M,0.00,29.59,30.24,6.4,17,6.8,689,355,1044
2,2011-10-08,82,61,72,M,53,60,0, 7,556,1722, ,M,M,M,0.00,29.62,30.27,6.3,19,6.9,686,356,1042
2,2011-10-09,80,56,68,M,51,58,0, 3,557,1720, ,M,M,M,0.00,29.62,30.28,3.1,10,3.8,683,357,1040
2,2011-10-10,77,58,68,M,49,58,0, 3,558,1719, ,M,M,M,0.00,29.45,30.12,5.9,16,6.4,681,358,1039
2,2011-10-11,78,58,68,M,52,59,0, 3,559,1717, ,M,M,M,0.00,29.29,29.97,3.8,13,4.6,678,359,1037
2,2011-10-12,77,57,67,M,51,58,0, 2,600,1715, ,M,M,M,0.00,29.08,29.76,6.0,14,6.8,675,360,1035
2,2011-10-13,64,52,58,M,55,57,7, 0,602,1714,RA BR,M,M,M,0.49,28.87,29.53,2.8,24,6.0,672,362,1034
2,2011-10-14,61,49,55,M,41,48,10, 0,603,1712, ,M,M,M,0.00,28.97,29.61,15.1,27,15.3,669,363,1032
2,2011-10-15,61,47,54,M,36,46,11, 0,604,1711, ,M,M,M,0.00,29.18,29.81,14.9,26,15.1,667,364,1031
2,2011-10-16,60,46,53,M,39,46,12, 0,605,1709,RA,M,M,M,0.12,29.15,29.81,6.7,26,8.1,664,365,1029
2,2011-10-17,57,40,49,M,33,42,16, 0,606,1707, ,M,M,M,0.00,29.18,29.86,11.2,25,11.3,661,366,1027
2,2011-10-18,54,40,47,M,38,43,18, 0,607,1706,RA DZ BR,M,M,M,0.02,29.15,29.83,5.3,36,7.2,659,367,1026
2,2011-10-19,49,44,47,M,41,44,18, 0,608,1704,RA BR,M,M,M,0.84,28.97,29.67,19.6,1,19.9,656,368,1024
2,2011-10-20,46,42,44,M,38,42,21, 0,610,1703,RA,M,M,M,0.07,29.05,29.69,14.4,31,14.9,653,370,1023
2,2011-10-21,54,37,46,M,34,41,19, 0,611,1701, ,M,M,M,0.00,29.39,30.04,4.3,28,5.7,650,371,1021
2,2011-10-22,66,38,52,M,37,45,13, 0,612,1660, ,M,M,M,0.00,29.35,30.03,3.7,21,3.9,648,372,1020
2,2011-10-23,67,41,54,M,42,49,11, 0,613,1658,TSRA RA,M,M,M,0.22,29.25,29.94,5.9,23,6.9,645,373,1018
2,2011-10-24,63,45,54,M,39,47,11, 0,614,1657,RA,M,M,M,0.06,29.41,30.05,5.0,27,7.1,643,374,1017
2,2011-10-25,74,49,62,M,45,53,3, 0,616,1656,TS TSRA BR,M,M,M,0.13,29.19,29.87,9.0,19,10.8,640,376,1016
2,2011-10-26,54,47,51,M,42,46,14, 0,617,1654,BR,M,M,M,0.00,29.24,29.90,13.9,36,14.2,637,377,1014
2,2011-10-27,51,38,45,M,38,42,20, 0,618,1653,RA BR,M,M,M,0.16,29.40,30.05,3.5,1,6.9,635,378,1013
2,2011-10-28,54,36,45,M,32,40,20, 0,619,1651, ,M,M,M,0.00,29.43,30.12,5.2,21,5.7,632,379,1011
2,2011-10-29,54,36,45,M,29,38,20, 0,620,1650, ,M,M,M,0.00,29.40,30.08,3.8,26,4.8,630,380,1010
2,2011-10-30,57,37,47,M,34,42,18, 0,622,1649,RA,M,M,M,0.11,29.34,30.03,10.6,19,11.2,627,382,1009
2,2011-10-31,53,39,46,M,35,41,19, 0,623,1647,BR,M,M,M,0.00,29.41,30.08,4.4,24,5.1,624,383,1007
2,2012-05-01,64,52,58,M,53,56,7, 0,448,1849,RA BR HZ,M,M,M,0.32,29.24,29.92,5.5,12,6.3,841,288,1129
2,2012-05-02,78,60,69,M,60,64,0, 4,447,1850,BR,M,M,M,  T,29.19,29.83,7.5,20,9.6,843,287,1130
2,2012-05-03,86,69,78,M,64,69,0,13,446,1851,TSRA RA BR VCTS,M,M,M,0.07,29.23,29.86,12.8,21,13.3,845,286,1131
2,2012-05-04,72,51,62,M,55,58,3, 0,444,1852,TSRA BR HZ,M,M,M,0.28,29.28,29.93,6.8,2,10.0,848,284,1132
2,2012-05-05,63,53,58,M,54,56,7, 0,443,1853,BR HZ,M,M,M,0.00,29.34,30.00,7.4,2,7.7,850,283,1133
2,2012-05-06,73,54,64,M,54,57,1, 0,442,1855,TSRA BR,M,M,M,0.40,29.27,29.92,3.4,6,7.2,853,282,1135
2,2012-05-07,61,54,58,M,56,57,7, 0,441,1856,TSRA RA FG+ FG BR,M,M,M,0.59,29.20,29.86,1.4,5,5.1,855,281,1136
2,2012-05-08,70,51,61,M,45,53,4, 0,439,1857,FG+,M,M,M,0.01,29.20,29.85,8.4,27,8.9,858,279,1137
2,2012-05-09,60,46,53,M,43,48,12, 0,438,1858, ,M,M,M,  T,29.26,29.91,3.9,36,7.8,860,278,1138
2,2012-05-10,65,45,55,M,33,46,10, 0,437,1859, ,M,M,M,0.00,29.35,30.00,2.8,4,5.9,862,277,1139
2,2012-05-11,78,48,63,M,38,52,2, 0,436,1860, ,M,M,M,0.00,29.44,30.08,9.3,20,9.8,864,276,1140
2,2012-05-12,67,51,59,M,45,51,6, 0,435,1901,TSRA RA,M,M,M,0.25,29.57,30.21,5.4,2,8.8,866,275,1141
2,2012-05-13,69,53,61,M,33,48,4, 0,434,1902, ,M,M,M,0.00,29.51,30.18,8.4,2,9.1,868,274,1142
2,2012-05-14,78,46,62,M,36,51,3, 0,433,1903, ,M,M,M,0.00,29.38,30.05,1.8,14,4.5,870,273,1143
2,2012-05-15,84,56,70,M,44,56,0, 5,432,1904,RA,M,M,M,  T,29.24,29.90,9.1,24,11.8,872,272,1144
2,2012-05-16,63,52,58,M,33,46,7, 0,431,1905, ,M,M,M,0.00,29.44,30.08,11.6,4,12.6,874,271,1145
2,2012-05-17,71,49,60,M,40,51,5, 0,430,1906, ,M,M,M,0.00,29.44,30.10,5.3,11,6.1,876,270,1146
2,2012-05-18,85,57,71,M,38,54,0, 6,429,1907, ,M,M,M,0.00,29.36,30.02,7.4,15,8.4,878,269,1147
2,2012-05-19,91,64,78,M,52,62,0,13,428,1908, ,M,M,M,0.00,29.35,29.99,7.3,16,8.6,880,268,1148
2,2012-05-20,92,65,79,M,57,65,0,14,427,1909,TSRA RA,M,M,M,0.14,29.34,29.97,9.4,21,10.9,882,267,1149
2,2012-05-21,65,54,60,M,44,52,5, 0,426,1910, ,M,M,M,0.00,29.44,30.10,12.5,36,13.6,884,266,1150
2,2012-05-22,68,49,59,M,42,51,6, 0,425,1911, ,M,M,M,0.00,29.34,30.01,5.9,4,7.9,886,265,1151
2,2012-05-23,82,49,66,M,41,54,0, 1,425,1912, ,M,M,M,0.00,29.16,29.84,5.9,16,6.6,887,265,1152
2,2012-05-24,90,67,79,M,52,63,0,14,424,1913, ,M,M,M,0.00,29.04,29.68,15.1,18,15.2,889,264,1153
2,2012-05-25,80,67,74,M,49,59,0, 9,423,1914, ,M,M,M,0.00,29.36,29.96,4.3,5,10.8,891,263,1154
2,2012-05-26,82,63,73,M,54,62,0, 8,422,1915, ,M,M,M,0.00,29.41,30.05,10.4,7,11.3,893,262,1155
2,2012-05-27,97,73,85,M,58,68,0,20,422,1916, ,M,M,M,0.00,29.23,29.88,9.4,18,10.7,894,262,1156
2,2012-05-28,94,74,84,M,60,68,0,19,421,1916,RA,M,M,M,0.02,29.10,29.74,14.2,22,14.9,895,261,1156
2,2012-05-29,85,64,75,M,45,59,0,10,421,1917, ,M,M,M,  T,29.16,29.79,10.2,28,11.5,896,261,1157
2,2012-05-30,69,53,61,M,46,53,4, 0,420,1918, ,M,M,M,0.00,29.28,29.90,5.9,36,10.4,898,260,1158
2,2012-05-31,55,49,52,M,45,48,13, 0,420,1919,RA BR,M,M,M,0.97,29.25,29.94,12.4,3,13.0,899,260,1159
2,2012-06-01,64,49,57,M,44,49,8, 0,419,1920,RA BR,M,M,M,0.03,29.12,29.79,9.0,36,10.8,901,259,1160
2,2012-06-02,74,49,62,M,47,55,3, 0,419,1920, ,M,M,M,0.00,29.10,29.75,11.7,25,12.2,901,259,1160
2,2012-06-03,80,56,68,M,48,58,0, 3,418,1921, ,M,M,M,  T,29.16,29.80,8.6,27,9.5,903,258,1161
2,2012-06-04,74,59,67,M,47,56,0, 2,418,1922, ,M,M,M,0.00,29.24,29.87,7.9,2,9.1,904,258,1162
2,2012-06-05,69,57,63,M,49,56,2, 0,417,1923, ,M,M,M,0.00,29.35,29.99,9.6,3,10.1,906,257,1163
2,2012-06-06,74,56,65,M,47,56,0, 0,417,1923, ,M,M,M,0.00,29.41,30.06,5.7,3,6.0,906,257,1163
2,2012-06-07,78,54,66,M,45,56,0, 1,417,1924, ,M,M,M,0.00,29.43,30.09,3.3,9,6.0,907,257,1164
2,2012-06-08,87,59,73,M,48,60,0, 8,417,1925, ,M,M,M,0.00,29.33,29.99,6.6,23,7.2,908,257,1165
2,2012-06-09,89,66,78,M,50,62,0,13,416,1925, ,M,M,M,0.00,29.24,29.89,9.4,22,10.4,909,256,1165
2,2012-06-10,92,71,82,M,55,65,0,17,416,1926, ,M,M,M,0.00,29.26,29.89,10.4,18,10.8,910,256,1166
2,2012-06-11,90,72,81,M,63,69,0,16,416,1926, ,M,M,M,0.00,29.18,29.81,9.4,22,11.1,910,256,1166
2,2012-06-12,77,62,70,M,47,57,0, 5,416,1927, ,M,M,M,0.00,29.39,30.01,6.0,34,10.9,911,256,1167
2,2012-06-13,71,57,64,M,45,55,1, 0,416,1927, ,M,M,M,0.00,29.49,30.14,8.3,8,8.4,911,256,1167
2,2012-06-14,86,60,73,M,48,59,0, 8,416,1928, ,M,M,M,0.00,29.41,30.07,7.3,12,8.4,912,256,1168
2,2012-06-15,93,67,80,M,48,61,0,15,416,1928, ,M,M,M,0.00,29.39,30.03,7.4,15,8.6,912,256,1168
2,2012-06-16,94,69,82,M,60,68,0,17,416,1929,RA BR,M,M,M,0.38,29.29,29.94,11.9,19,12.7,913,256,1169
2,2012-06-17,85,68,77,M,59,66,0,12,416,1929,RA BR,M,M,M,0.15,29.19,29.84,5.3,23,7.8,913,256,1169
2,2012-06-18,92,72,82,M,65,71,0,17,416,1929, ,M,M,M,0.00,29.10,29.72,16.9,21,17.3,913,256,1169
2,2012-06-19,94,75,85,M,65,71,0,20,416,1930, ,M,M,M,0.00,29.28,29.88,13.6,20,13.9,914,256,1170
2,2012-06-20,93,76,85,M,62,70,0,20,416,1930, ,M,M,M,0.00,29.29,29.92,14.8,20,15.0,914,256,1170
2,2012-06-21,83,70,77,M,60,67,0,12,416,1930, ,M,M,M,0.03,29.26,29.89,7.2,26,9.4,914,256,1170
2,2012-06-22,83,63,73,M,52,62,0, 8,417,1931, ,M,M,M,0.00,29.32,29.95,1.7,5,5.4,914,257,1171
2,2012-06-23,86,63,75,M,55,63,0,10,417,1931, ,M,M,M,0.00,29.34,29.98,3.0,8,4.8,914,257,1171
2,2012-06-24,92,70,81,M,58,66,0,16,417,1931, ,M,M,M,0.00,29.29,29.93,1.7,3,8.2,914,257,1171
2,2012-06-25,74,63,69,M,48,58,0, 4,417,1931, ,M,M,M,0.00,29.40,30.04,15.4,3,15.7,914,257,1171
2,2012-06-26,81,63,72,M,51,60,0, 7,418,1931, ,M,M,M,0.00,29.33,29.99,5.6,9,6.7,913,258,1171
2,2012-06-27,90,64,77,M,51,63,0,12,418,1931, ,M,M,M,0.00,29.21,29.86,11.3,20,11.6,913,258,1171
2,2012-06-28,101,77,89,M,68,74,0,24,419,1931,TSRA,M,M,M,0.16,29.14,29.76,8.4,25,11.2,912,259,1171
2,2012-06-29,88,70,79,M,62,69,0,14,419,1931,TSRA RA BR HZ,M,M,M,0.28,29.21,29.81,1.8,35,8.3,912,259,1171
2,2012-06-30,89,70,80,M,68,72,0,15,419,1931, ,M,M,M,  T,29.17,29.80,6.9,23,7.4,912,259,1171
2,2012-07-01,90,66,78,M,68,72,0,13,420,1931,TSRA RA,M,M,M,0.56,29.29,29.91,2.8,22,5.6,911,260,1171
2,2012-07-02,97,74,86,M,69,74,0,21,420,1931, ,M,M,M,0.00,29.28,29.91,5.8,23,6.3,911,260,1171
2,2012-07-03,95,77,86,M,67,73,0,21,421,1931, ,M,M,M,0.00,29.20,29.83,9.7,23,10.1,910,261,1171
2,2012-07-04,101,80,91,M,68,75,0,26,422,1930, ,M,M,M,0.00,29.21,29.83,8.2,25,8.9,908,262,1170
2,2012-07-05,102,79,91,M,68,75,0,26,422,1930,RA,M,M,M,  T,29.25,29.86,4.1,26,7.0,908,262,1170
2,2012-07-06,104,83,94,M,71,77,0,29,423,1930, ,M,M,M,0.00,29.27,29.89,4.9,28,6.9,907,263,1170
2,2012-07-07,98,74,86,M,68,73,0,21,423,1930, ,M,M,M,0.00,29.32,29.93,7.6,1,10.8,907,263,1170
2,2012-07-08,85,74,80,M,56,65,0,15,424,1929, ,M,M,M,0.00,29.39,30.01,12.7,3,13.1,905,264,1169
2,2012-07-09,88,68,78,M,59,66,0,13,425,1929, ,M,M,M,0.00,29.38,30.01,4.9,6,6.9,904,265,1169
2,2012-07-10,82,71,77,M,56,64,0,12,425,1929, ,M,M,M,0.00,29.44,30.07,10.8,4,11.1,904,265,1169
2,2012-07-11,86,69,78,M,57,65,0,13,426,1928, ,M,M,M,0.00,29.44,30.08,7.3,8,8.8,902,266,1168
2,2012-07-12,90,71,81,M,53,64,0,16,427,1928, ,M,M,M,0.00,29.41,30.04,8.1,11,9.4,901,267,1168
2,2012-07-13,93,73,83,M,63,69,0,18,428,1927,TSRA,M,M,M,  T,29.37,30.01,3.2,13,6.6,899,268,1167
2,2012-07-14,89,71,80,M,66,70,0,15,428,1927,HZ,M,M,M,  T,29.36,30.00,1.1,22,4.9,899,268,1167
