AvgSpeed,CodeSum,Cool,Date,Daytime,Depart,Depth,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,SnowFall,Station,StnPressure,Sunrise,Sunrise_min,Sunset,Sunset_min,Tavg,Tmax,Tmin,Water1,WetBulb
6.9, ,0,2008-05-09,860,-6,0,34,15,0.00,3,6.3,29.85,0.0,1,29.15,438,278,1858,1138,50,58,41,M,43
6.3, ,0,2008-05-10,862,-6,0,37,15,0.00,7,5.9,29.85,0.0,1,29.08,437,277,1859,1139,50,61,38,M,45
17.7,RA BR,0,2008-05-11,864,-5,0,43,13,0.95,2,14.5,29.55,0.0,1,28.85,436,276,1860,1140,52,58,46,M,47
7.8, ,0,2008-05-12,866,-9,0,38,17,0.00,7,5.1,29.96,0.0,1,29.26,435,275,1901,1141,48,56,40,M,43
15.9,TSRA RA,0,2008-05-13,868,-1,0,45,8,0.08,18,15.5,29.93,0.0,1,29.20,434,274,1902,1142,57,73,40,M,51
9.6,DZ BR,0,2008-05-14,870,-3,0,48,10,0.02,25,2.0,29.89,0.0,1,29.19,433,273,1903,1143,55,64,45,M,52
7.9, ,0,2008-05-15,872,-8,0,37,15,0.00,5,6.8,30.05,0.0,1,29.33,432,272,1904,1144,50,57,43,M,45
9.4, ,0,2008-05-16,874,-2,0,41,8,0.00,25,8.9,29.86,0.0,1,29.10,431,271,1905,1145,57,73,40,M,50
14.7,RA,0,2008-05-17,876,4,0,41,2,0.12,30,12.9,29.61,0.0,1,28.87,430,270,1906,1146,63,73,52,M,52
8.2, ,0,2008-05-18,878,-10,0,39,15,0.00,34,3.5,29.64,0.0,1,28.93,429,269,1907,1147,50,55,44,M,45
5.7,RA,0,2008-05-19,880,-10,0,33,15,  T,7,3.9,29.69,0.0,1,28.96,428,268,1908,1148,50,60,40,M,43
9.2, ,0,2008-05-20,882,-4,0,37,8,0.00,31,7.3,29.66,0.0,1,28.94,427,267,1909,1149,57,66,47,M,47
9.2, ,0,2008-05-21,884,-7,0,36,11,0.00,32,7.2,29.70,0.0,1,29.00,426,266,1910,1150,54,66,41,M,46
9.8, ,0,2008-05-22,886,-9,0,38,13,0.00,5,8.8,29.94,0.0,1,29.24,425,265,1911,1151,52,59,45,M,45
10.9, ,0,2008-05-23,887,-9,0,39,13,0.00,3,10.7,30.12,0.0,1,29.41,425,265,1912,1152,52,57,46,M,45
8.4, ,0,2008-05-24,889,-8,0,40,11,0.00,7,7.4,30.18,0.0,1,29.44,424,264,1913,1153,54,67,40,M,48
11.9,TSRA,0,2008-05-25,891,-1,0,50,4,  T,18,10.3,29.93,0.0,1,29.18,423,263,1914,1154,61,78,44,M,57
11.8,TSRA RA BR,0,2008-05-26,893,2,0,60,1,0.48,25,6.2,29.81,0.0,1,29.11,422,262,1915,1155,64,81,47,M,64
19.3, ,0,2008-05-27,894,-16,0,35,19,0.00,3,19.2,30.19,0.0,1,29.50,422,262,1916,1156,46,50,42,M,42
8.7, ,0,2008-05-28,895,-10,0,32,12,0.00,6,8.2,30.34,0.0,1,29.60,421,261,1916,1156,53,62,43,M,43
4.2,RA,0,2008-05-29,896,-9,0,37,10,0.01,11,3.5,30.16,0.0,1,29.39,421,261,1917,1157,55,67,42,M,47
10.4,TSRA RA BR,1,2008-05-30,898,2,0,59,0,0.40,21,8.4,29.79,0.0,1,29.03,420,260,1918,1158,66,77,55,M,62
11.9, ,4,2008-05-31,899,5,0,56,0,0.00,28,10.8,29.80,0.0,1,29.10,420,260,1919,1159,69,79,59,M,62
5.4, ,0,2008-06-01,901,0,0,47,1,0.00,10,4.6,29.95,0.0,1,29.23,419,259,1920,1160,64,74,53,M,55
4.8,RA,6,2008-06-02,901,7,0,52,0,  T,8,1.9,29.89,0.0,1,29.16,419,259,1920,1160,71,86,56,M,60
9.2,TSRA RA FG+ FG BR,0,2008-06-03,903,-2,0,55,3,0.52,4,7.3,29.69,0.0,1,28.97,418,258,1921,1161,62,69,55,M,57
5.2,TSRA DZ FG+ FG BR HZ,1,2008-06-04,904,2,0,59,0,  T,4,4.5,29.62,0.0,1,28.90,418,258,1922,1162,66,78,54,M,61
14.0,TSRA BR,9,2008-06-05,906,9,0,68,0,0.64,20,11.5,29.70,0.0,1,29.00,417,257,1923,1163,74,87,60,M,71
21.5,RA,15,2008-06-06,906,14,0,68,0,  T,20,21.1,29.76,0.0,1,29.07,417,257,1923,1163,80,87,73,M,72
13.2,TS RA BR,12,2008-06-07,907,11,0,71,0,0.11,19,12.5,29.86,0.0,1,29.16,417,257,1924,1164,77,85,69,M,73
12.2,TS TSRA RA,10,2008-06-08,908,9,0,68,0,1.24,18,6.5,29.81,0.0,1,29.11,417,257,1925,1165,75,85,64,M,70
7.7,RA BR,5,2008-06-09,909,4,0,64,0,0.14,22,6.3,29.82,0.0,1,29.10,416,256,1925,1165,70,74,65,M,66
9.6,RA,4,2008-06-10,910,2,0,56,0,  T,25,8.8,29.89,0.0,1,29.18,416,256,1926,1166,69,79,59,M,61
10.0, ,9,2008-06-11,910,7,0,56,0,0.00,18,8.9,29.99,0.0,1,29.28,416,256,1926,1166,74,86,61,M,64
16.3, ,17,2008-06-12,911,14,0,63,0,0.00,18,16.1,29.90,0.0,1,29.20,416,256,1927,1167,82,91,73,M,69
9.9,TSRA RA BR,9,2008-06-13,911,6,0,62,0,0.39,22,8.9,29.92,0.0,1,29.21,416,256,1927,1167,74,82,65,M,66
8.8, ,7,2008-06-14,912,4,0,53,0,0.00,24,8.3,29.94,0.0,1,29.23,416,256,1928,1168,72,84,59,M,61
9.8,RA,6,2008-06-15,912,3,0,60,0,0.18,24,8.1,29.84,0.0,1,29.15,416,256,1928,1168,71,81,61,M,64
11.2, ,1,2008-06-16,913,-3,0,49,0,0.00,31,10.7,29.91,0.0,1,29.20,416,256,1929,1169,66,72,59,M,57
11.2, ,1,2008-06-17,913,-3,0,46,0,0.00,30,10.7,29.97,0.0,1,29.26,416,256,1929,1169,66,76,55,M,55
7.3, ,2,2008-06-18,913,-3,0,48,0,0.00,3,4.8,29.92,0.0,1,29.21,416,256,1929,1169,67,77,56,M,56
5.1, ,2,2008-06-19,914,-3,0,46,0,0.00,25,1.8,29.93,0.0,1,29.21,416,256,1930,1170,67,81,52,M,56
7.9,TSRA RA,5,2008-06-20,914,0,0,53,0,0.09,22,6.7,29.96,0.0,1,29.25,416,256,1930,1170,70,82,58,M,60
7.8, ,7,2008-06-21,914,2,0,52,0,0.01,29,7.1,29.95,0.0,1,29.24,416,256,1930,1170,72,82,61,M,61
5.1,TS TSRA,5,2008-06-22,914,0,0,52,0,0.16,31,2.9,29.89,0.0,1,29.18,417,257,1931,1171,70,82,57,M,59
6.4, ,2,2008-06-23,914,-3,0,54,0,0.00,4,3.9,30.04,0.0,1,29.33,417,257,1931,1171,67,77,56,M,59
5.8, ,4,2008-06-24,914,-2,0,53,0,0.00,18,5.1,30.15,0.0,1,29.44,417,257,1931,1171,69,82,55,M,60
9.3,RA,8,2008-06-25,914,2,0,64,0,0.08,22,8.0,29.99,0.0,1,29.28,417,257,1931,1171,73,79,66,M,67
7.3,BR,13,2008-06-26,913,7,0,66,0,0.00,26,6.3,29.86,0.0,1,29.15,418,258,1931,1171,78,86,70,M,70
7.4,RA,10,2008-06-27,913,4,0,67,0,  T,22,6.7,29.76,0.0,1,29.05,418,258,1931,1171,75,84,66,M,70
13.2,TSRA HZ,9,2008-06-28,912,3,0,55,0,0.04,25,12.1,29.69,0.0,1,28.98,419,259,1931,1171,74,83,64,M,63
9.7,RA BR,3,2008-06-29,912,-3,0,58,0,0.58,31,7.3,29.77,0.0,1,29.08,419,259,1931,1171,68,75,60,M,61
9.6, ,5,2008-06-30,912,-2,0,50,0,0.00,34,6.0,29.98,0.0,1,29.28,419,259,1931,1171,70,80,59,M,58
8.0, ,6,2008-07-01,911,-1,0,51,0,0.00,24,8.1,29.97,0.0,1,29.24,420,260,1931,1171,71,83,58,M,60
13.2,TS RA BR,10,2008-07-02,911,3,0,62,0,0.20,23,8.7,29.79,0.0,1,29.09,420,260,1931,1171,75,87,63,M,66
12.0, ,0,2008-07-03,910,-9,0,51,2,  T,3,11.6,30.04,0.0,1,29.34,421,261,1931,1171,63,71,55,M,57
6.6, ,0,2008-07-04,908,-8,0,50,1,0.00,5,6.0,30.06,0.0,1,29.35,422,262,1930,1170,64,76,52,M,57
7.0, ,2,2008-07-05,908,-5,0,52,0,0.00,7,4.6,30.03,0.0,1,29.31,422,262,1930,1170,67,80,54,M,59
9.4, ,8,2008-07-06,907,1,0,57,0,0.00,19,9.3,29.94,0.0,1,29.21,423,263,1930,1170,73,87,59,M,65
11.9,TSRA RA,14,2008-07-07,907,7,0,67,0,0.03,22,10.9,29.87,0.0,1,29.16,423,263,1930,1170,79,87,71,M,71
9.1, ,13,2008-07-08,905,5,0,67,0,0.03,26,7.8,29.81,0.0,1,29.10,424,264,1929,1169,78,85,70,M,71
10.3, ,11,2008-07-09,904,3,0,55,0,  T,31,9.5,29.95,0.0,1,29.26,425,265,1929,1169,76,85,67,M,63
9.2,TSRA RA BR,8,2008-07-10,904,0,0,63,0,0.72,23,8.5,29.99,0.0,1,29.26,425,265,1929,1169,73,82,64,M,66
8.4,TSRA RA BR,11,2008-07-11,902,3,0,65,0,0.34,20,5.2,29.97,0.0,1,29.23,426,266,1928,1168,76,88,64,M,69
10.3,TS TSRA RA BR,8,2008-07-12,901,0,0,63,0,0.73,26,7.7,29.89,0.0,1,29.19,427,267,1928,1168,73,81,65,M,66
12.4, ,6,2008-07-13,899,-2,0,54,0,0.00,27,12.1,29.84,0.0,1,29.12,428,268,1927,1167,71,79,62,M,61
7.8, ,8,2008-07-14,899,0,0,54,0,0.00,29,4.5,29.92,0.0,1,29.22,428,268,1927,1167,73,84,62,M,62
7.4, ,11,2008-07-15,897,2,0,62,0,0.00,23,6.8,30.00,0.0,1,29.30,429,269,1926,1166,76,90,61,M,68
7.2, ,16,2008-07-16,895,7,0,66,0,0.00,23,5.0,30.09,0.0,1,29.39,430,270,1925,1165,81,90,71,M,70
9.0, ,15,2008-07-17,894,6,0,66,0,0.00,22,8.6,30.05,0.0,1,29.33,431,271,1925,1165,80,89,71,M,71
5.4,RA,15,2008-07-18,892,6,0,68,0,0.04,22,2.6,29.95,0.0,1,29.24,432,272,1924,1164,80,86,74,M,72
5.8,RA BR VCTS,8,2008-07-19,890,-1,0,68,0,1.61,33,2.0,29.91,0.0,1,29.19,433,273,1923,1163,73,78,67,M,69
5.7,TSRA,12,2008-07-20,890,3,0,68,0,0.74,25,4.5,29.91,0.0,1,29.20,433,273,1923,1163,77,86,68,M,71
7.4,TSRA RA,11,2008-07-21,888,2,0,65,0,0.13,3,3.3,29.92,0.0,1,29.21,434,274,1922,1162,76,83,68,M,68
8.7, ,5,2008-07-22,886,-4,0,59,0,  T,3,8.2,30.00,0.0,1,29.31,435,275,1921,1161,70,77,63,M,64
8.5, ,6,2008-07-23,884,-3,0,52,0,0.00,2,7.6,30.10,0.0,1,29.39,436,276,1920,1160,71,81,60,M,60
4.4, ,6,2008-07-24,882,-3,0,53,0,0.00,24,3.9,30.05,0.0,1,29.33,437,277,1919,1159,71,82,59,M,61
6.9, ,7,2008-07-25,880,-2,0,63,0,0.00,23,5.5,29.99,0.0,1,29.26,438,278,1918,1158,72,82,61,M,67
9.1,BR,10,2008-07-26,879,1,0,58,0,0.00,31,8.5,29.94,0.0,1,29.22,439,279,1918,1158,75,84,65,M,65
6.7, ,8,2008-07-27,877,-1,0,58,0,0.00,24,5.9,29.89,0.0,1,29.16,440,280,1917,1157,73,83,62,M,64
6.1, ,11,2008-07-28,875,2,0,63,0,0.00,7,4.0,29.87,0.0,1,29.16,441,281,1916,1156,76,85,66,M,67
7.9,TSRA RA,12,2008-07-29,873,3,0,67,0,0.05,20,6.4,29.85,0.0,1,29.14,442,282,1915,1155,77,88,65,M,70
8.6, ,16,2008-07-30,871,7,0,65,0,0.00,27,7.8,29.75,0.0,1,29.04,443,283,1914,1154,81,89,72,M,70
5.8,RA BR,16,2008-07-31,869,7,0,67,0,0.14,27,4.9,29.76,0.0,1,29.06,444,284,1913,1153,81,89,72,M,70
5.7,RA,14,2008-08-01,866,6,0,68,0,1.05,31,3.1,29.79,0.0,1,29.09,445,285,1911,1151,79,89,68,M,72
9.2, ,8,2008-08-02,864,0,0,59,0,0.00,3,8.4,29.93,0.0,1,29.24,446,286,1910,1150,73,81,65,M,65
6.0, ,8,2008-08-03,862,0,0,61,0,0.00,18,5.3,29.96,0.0,1,29.24,447,287,1909,1149,73,84,61,M,66
9.0,TS TSRA RA BR,14,2008-08-04,860,6,0,68,0,2.43,18,3.1,29.90,  T,1,29.18,448,288,1908,1148,79,87,70,M,70
7.4,HZ,13,2008-08-05,858,5,0,67,0,0.00,31,6.2,29.93,0.0,1,29.24,449,289,1907,1147,78,87,69,M,71
8.1, ,11,2008-08-06,856,3,0,60,0,0.00,30,6.8,30.00,0.0,1,29.29,450,290,1906,1146,76,84,67,M,66
9.4, ,8,2008-08-07,853,0,0,56,0,0.00,34,7.8,29.98,0.0,1,29.26,451,291,1904,1144,73,82,64,M,63
7.4, ,6,2008-08-08,851,-2,0,54,0,0.00,2,4.5,30.01,0.0,1,29.29,452,292,1903,1143,71,79,63,M,61
9.0, ,6,2008-08-09,849,-2,0,58,0,  T,31,2.6,29.92,0.0,1,29.20,453,293,1902,1142,71,80,62,M,62
9.0, ,1,2008-08-10,846,-7,0,52,0,0.00,2,8.4,30.02,0.0,1,29.31,454,294,1900,1140,66,74,58,M,58
6.3, ,3,2008-08-11,844,-5,0,57,0,0.00,5,3.9,30.02,0.0,1,29.30,455,295,1859,1139,68,77,59,M,61
3.8, ,4,2008-08-12,842,-4,0,57,0,0.00,10,3.3,29.90,0.0,1,29.17,456,296,1858,1138,69,77,61,M,62
4.6,RA,8,2008-08-13,839,0,0,59,0,0.06,7,3.0,29.84,0.0,1,29.11,457,297,1856,1136,73,79,66,M,63
7.9,BR HZ,6,2008-08-14,837,-1,0,60,0,0.00,3,7.3,29.93,0.0,1,29.23,458,298,1855,1135,71,79,63,M,64
7.9, ,5,2008-08-15,835,-2,0,54,0,0.00,3,6.9,30.13,0.0,1,29.44,459,299,1854,1134,70,78,61,M,61
6.5, ,6,2008-08-16,832,-1,0,53,0,0.00,29,5.7,30.13,0.0,1,29.40,500,300,1852,1132,71,83,58,M,61
8.0, ,9,2008-08-17,830,2,0,60,0,0.00,26,7.9,30.01,0.0,1,29.28,501,301,1851,1131,74,84,63,M,65
7.4, ,10,2008-08-18,827,3,0,57,0,0.00,27,7.2,29.98,0.0,1,29.26,502,302,1849,1129,75,85,65,M,64
6.7, ,8,2008-08-19,825,2,0,64,0,0.00,4,5.9,30.08,0.0,1,29.38,503,303,1848,1128,73,82,63,M,67
7.4, ,8,2008-08-20,822,2,0,60,0,0.00,9,6.0,30.12,0.0,1,29.40,504,304,1846,1126,73,81,65,M,65
8.4,RA,10,2008-08-21,820,4,0,61,0,  T,15,6.5,30.03,0.0,1,29.31,505,305,1845,1125,75,82,68,M,66
12.8,TSRA BR HZ,13,2008-08-22,817,7,0,68,0,0.09,19,12.7,30.03,0.0,1,29.32,506,306,1843,1123,78,83,72,M,71
9.4,BR,13,2008-08-23,814,7,0,66,0,0.00,25,7.6,30.02,0.0,1,29.31,508,308,1842,1122,78,87,68,M,70
9.7, ,5,2008-08-24,811,-1,0,57,0,0.00,3,7.7,30.05,0.0,1,29.34,509,309,1840,1120,70,77,63,M,62
11.4, ,4,2008-08-25,809,-1,0,54,0,0.00,5,11.1,30.08,0.0,1,29.36,510,310,1839,1119,69,74,64,M,60
8.4, ,4,2008-08-26,806,-1,0,54,0,0.00,7,7.7,30.03,0.0,1,29.29,511,311,1837,1117,69,76,61,M,60
5.9, ,7,2008-08-27,803,2,0,56,0,0.00,7,4.6,29.93,0.0,1,29.20,512,312,1835,1115,72,83,61,M,63
6.7,RA BR,7,2008-08-28,801,2,0,64,0,0.06,19,5.7,29.82,0.0,1,29.10,513,313,1834,1114,72,80,63,M,67
6.5,RA BR,10,2008-08-29,798,5,0,58,0,0.04,35,3.5,29.93,0.0,1,29.24,514,314,1832,1112,75,85,64,M,65
3.8, ,7,2008-08-30,796,2,0,55,0,0.00,24,2.6,30.09,0.0,1,29.39,515,315,1831,1111,72,87,56,M,62
5.4, ,10,2008-08-31,793,6,0,56,0,0.00,13,4.8,30.13,0.0,1,29.41,516,316,1829,1109,75,90,60,M,64
7.7, ,11,2008-09-01,790,8,0,54,0,0.00,14,7.0,30.09,0.0,1,29.37,517,317,1827,1107,76,90,62,M,63
4.4,TS,15,2008-09-02,788,12,0,61,0,0.00,21,3.2,30.02,0.0,1,29.31,518,318,1826,1106,80,94,65,M,68
10.4,TSRA,7,2008-09-03,785,4,0,60,0,0.02,1,9.8,30.02,0.0,1,29.31,519,319,1824,1104,72,77,66,M,64
12.4,RA BR,0,2008-09-04,782,-4,0,61,1,2.90,3,11.6,29.82,0.0,1,29.08,520,320,1822,1102,64,67,61,M,62
6.9, ,0,2008-09-05,780,-3,0,56,1,0.00,34,5.9,29.93,0.0,1,29.22,521,321,1821,1101,64,70,57,M,59
5.3,BR,0,2008-09-06,777,-3,0,54,1,0.01,27,4.9,29.98,0.0,1,29.28,522,322,1819,1099,64,74,53,M,58
6.6, ,0,2008-09-07,774,-2,0,51,0,0.00,26,6.4,30.06,0.0,1,29.35,523,323,1817,1097,65,74,55,M,57
6.2,RA BR,0,2008-09-08,771,-6,0,52,5,1.23,34,4.6,30.11,0.0,1,29.41,524,324,1815,1095,60,67,52,M,55
6.4, ,0,2008-09-09,769,-7,0,45,6,0.00,36,3.9,30.17,0.0,1,29.45,525,325,1814,1094,59,69,49,M,52
5.1, ,0,2008-09-10,766,-6,0,48,5,0.00,14,4.3,30.21,0.0,1,29.47,526,326,1812,1092,60,72,48,M,54
9.8,RA BR,2,2008-09-11,763,2,0,57,0,  T,18,8.9,30.08,0.0,1,29.33,527,327,1810,1090,67,79,55,M,61
6.8,RA DZ BR,6,2008-09-12,761,6,0,67,0,0.37,22,6.0,29.96,0.0,1,29.22,528,328,1809,1089,71,73,69,M,68
9.1,RA BR,7,2008-09-13,758,7,0,69,0,6.64,21,6.4,29.71,0.0,1,28.97,529,329,1807,1087,72,75,68,M,70
10.1,RA BR,0,2008-09-14,755,1,0,61,0,1.44,31,7.7,29.67,0.0,1,28.97,530,330,1805,1085,65,72,58,M,62
6.1, ,0,2008-09-15,752,-6,0,51,7,  T,34,5.7,30.10,0.0,1,29.41,531,331,1803,1083,58,63,53,M,55
5.8, ,0,2008-09-16,748,-4,0,50,5,0.00,23,5.3,30.19,0.0,1,29.47,532,332,1760,1080,60,71,49,M,55
7.0, ,5,2008-09-17,745,6,0,56,0,0.00,29,2.1,30.18,0.0,1,29.46,533,333,1758,1078,70,82,57,M,60
7.2, ,0,2008-09-18,741,1,0,55,0,0.00,9,6.1,30.28,0.0,1,29.56,535,335,1756,1076,65,74,56,M,60
6.0, ,1,2008-09-19,739,3,0,54,0,0.00,19,5.8,30.20,0.0,1,29.47,536,336,1755,1075,66,77,54,M,59
2.9, ,4,2008-09-20,736,7,0,57,0,0.00,16,1.7,30.17,0.0,1,29.46,537,337,1753,1073,69,82,56,M,61
4.2,FG+ BR HZ,4,2008-09-21,733,7,0,61,0,0.00,5,3.8,30.26,0.0,1,29.55,538,338,1751,1071,69,80,58,M,64
8.0,BR HZ,6,2008-09-22,730,9,0,59,0,0.00,11,6.9,30.31,0.0,1,29.59,539,339,1749,1069,71,81,61,M,64
7.7, ,6,2008-09-23,728,10,0,57,0,0.00,15,7.0,30.29,0.0,1,29.56,540,340,1748,1068,71,82,59,M,62
4.6,TS TSRA BR HZ,5,2008-09-24,725,9,0,59,0,0.20,23,2.6,30.27,0.0,1,29.54,541,341,1746,1066,70,82,57,M,63
7.5,BR HZ,5,2008-09-25,722,9,0,61,0,0.00,4,6.9,30.27,0.0,1,29.54,542,342,1744,1064,70,77,63,M,64
4.3,BR,4,2008-09-26,719,9,0,55,0,0.00,6,3.0,30.16,0.0,1,29.42,543,343,1742,1062,69,79,59,M,60
2.7,BR,2,2008-09-27,717,7,0,54,0,0.00,3,1.0,30.06,0.0,1,29.33,544,344,1741,1061,67,81,53,M,60
7.8, ,0,2008-09-28,714,4,0,57,2,0.00,4,7.2,30.13,0.0,1,29.41,545,345,1739,1059,63,68,57,M,60
4.8,RA BR,0,2008-09-29,711,0,0,55,6,0.82,33,3.5,30.00,0.0,1,29.26,546,346,1737,1057,59,64,54,M,57
11.5, ,0,2008-09-30,708,-5,0,44,11,0.00,31,11.4,29.95,0.0,1,29.21,547,347,1735,1055,54,59,48,M,49
11.1, ,0,2008-10-01,706,-4,0,40,11,0.00,33,11.2,29.97,0.0,1,29.24,548,348,1734,1054,54,61,46,M,47
9.2, ,0,2008-10-02,703,-6,0,40,13,0.00,28,8.7,29.91,0.0,1,29.18,549,349,1732,1052,52,61,42,M,47
7.7,RA,0,2008-10-03,700,-5,0,42,13,0.01,3,6.5,30.05,0.0,1,29.34,550,350,1730,1050,52,60,44,M,47
4.4, ,0,2008-10-04,697,-7,0,38,15,0.00,11,3.2,30.23,0.0,1,29.51,552,352,1729,1049,50,61,38,M,45
6.6,RA,0,2008-10-05,694,-6,0,43,14,0.06,11,5.6,30.25,0.0,1,29.51,553,353,1727,1047,51,61,41,M,48
10.7, ,0,2008-10-06,691,6,0,47,3,0.00,11,10.5,30.23,0.0,1,29.49,554,354,1725,1045,62,69,54,M,54
11.3,RA BR,0,2008-10-07,689,4,0,52,5,0.80,13,10.3,30.01,0.0,1,29.24,555,355,1724,1044,60,63,56,M,56
8.1,RA BR,0,2008-10-08,686,1,0,51,8,0.19,26,7.5,29.85,0.0,1,29.13,556,356,1722,1042,57,64,50,M,54
5.8, ,0,2008-10-09,683,3,0,38,7,0.00,29,5.5,30.05,0.0,1,29.36,557,357,1720,1040,58,69,47,M,49
6.7, ,0,2008-10-10,681,2,0,42,8,0.00,11,4.8,30.18,0.0,1,29.47,558,358,1719,1039,57,72,42,M,50
5.0, ,0,2008-10-11,678,11,0,50,0,0.00,14,4.2,30.24,0.0,1,29.52,559,359,1717,1037,65,79,51,M,57
5.1,BR,6,2008-10-12,675,17,0,56,0,0.00,15,4.3,30.27,0.0,1,29.55,600,360,1715,1035,71,84,57,M,61
8.1, ,4,2008-10-13,672,16,0,58,0,0.00,20,7.7,30.21,0.0,1,29.47,602,362,1714,1034,69,77,61,M,63
6.8,RA,0,2008-10-14,669,8,0,43,4,  T,30,2.0,30.22,0.0,1,29.49,603,363,1712,1032,61,69,53,M,51
6.3,RA BR,0,2008-10-15,667,2,0,50,10,0.30,32,4.2,30.06,0.0,1,29.34,604,364,1711,1031,55,63,47,M,53
7.5, ,0,2008-10-16,664,-1,0,38,14,0.00,35,6.1,30.25,0.0,1,29.52,605,365,1709,1029,51,59,43,M,44
7.2, ,0,2008-10-17,661,-2,0,39,15,0.00,36,6.2,30.26,0.0,1,29.53,606,366,1707,1027,50,57,43,M,44
6.1,RA BR,0,2008-10-18,659,1,0,40,13,0.05,7,2.1,30.32,0.0,1,29.58,607,367,1706,1026,52,60,43,M,45
12.4, ,0,2008-10-19,656,0,0,37,14,0.00,19,12.0,30.24,0.0,1,29.49,608,368,1704,1024,51,62,40,M,45
7.6,RA BR,0,2008-10-20,653,-1,0,42,16,0.18,31,4.0,30.21,0.0,1,29.48,610,370,1703,1023,49,55,43,M,46
8.7, ,0,2008-10-21,650,-3,0,35,18,0.00,2,7.1,30.37,0.0,1,29.64,611,371,1701,1021,47,55,38,M,42
13.1, ,0,2008-10-22,648,-6,0,30,21,0.00,12,12.1,30.39,0.0,1,29.65,612,372,1660,1020,44,52,35,M,40
11.8,RA,0,2008-10-23,645,1,0,36,15,0.16,12,11.5,30.27,0.0,1,29.50,613,373,1658,1018,50,58,41,M,44
6.1,TSRA RA BR,0,2008-10-24,643,0,0,44,16,0.32,19,5.3,29.96,0.0,1,29.18,614,374,1657,1017,49,54,44,M,47
12.3,RA DZ BR,0,2008-10-25,640,0,0,40,17,  T,22,11.9,29.77,0.0,1,29.02,616,376,1656,1016,48,53,43,M,44
17.8,RA,0,2008-10-26,637,-1,0,32,18,  T,27,17.2,29.80,  T,1,29.10,617,377,1654,1014,47,56,37,M,41
14.4, ,0,2008-10-27,635,-8,0,27,25,  T,31,13.7,30.20,  T,1,29.51,618,378,1653,1013,40,47,33,M,35
10.9, ,0,2008-10-28,632,-9,0,23,27,0.00,30,10.5,30.29,0.0,1,29.54,619,379,1651,1011,38,45,31,M,33
6.2, ,0,2008-10-29,630,-5,0,24,23,0.00,32,3.7,30.21,0.0,1,29.47,620,380,1650,1010,42,51,32,M,34
10.4, ,0,2008-10-30,627,1,0,32,18,0.00,19,10.5,30.31,0.0,1,29.57,622,382,1649,1009,47,62,31,M,41
7.4, ,0,2008-10-31,624,13,0,46,6,0.00,22,5.7,30.30,0.0,1,29.57,623,383,1647,1007,59,70,48,M,51
8.5,RA,0,2009-05-01,841,0,0,40,12,0.02,29,8.4,29.98,0.0,1,29.26,448,288,1849,1129,53,60,46,M,47
9.2, ,0,2009-05-02,843,1,0,33,10,0.00,26,8.8,29.94,0.0,1,29.21,447,287,1850,1130,55,66,44,M,45
4.9, ,0,2009-05-03,845,3,0,34,8,0.00,26,3.9,29.92,0.0,1,29.19,446,286,1851,1131,57,70,43,M,47
7.6, ,0,2009-05-04,848,3,0,34,8,0.00,9,6.5,30.02,0.0,1,29.31,444,284,1852,1132,57,70,43,M,47
6.0, ,0,2009-05-05,850,5,0,40,5,0.00,13,5.5,29.95,0.0,1,29.22,443,283,1853,1133,60,71,49,M,50
8.1,RA BR,0,2009-05-06,853,8,0,51,2,0.67,19,6.5,29.79,0.0,1,29.05,442,282,1855,1135,63,75,51,M,55
10.3,RA BR HZ,2,2009-05-07,855,12,0,52,0,0.19,25,8.5,29.73,0.0,1,29.01,441,281,1856,1136,67,77,56,M,57
6.0,TSRA RA,0,2009-05-08,858,9,0,53,0,0.02,21,4.9,29.68,0.0,1,28.94,439,279,1857,1137,65,77,53,M,58
11.8, ,0,2009-05-09,860,-1,0,44,10,  T,29,6.8,29.87,0.0,1,29.19,438,278,1858,1138,55,63,46,M,48
8.4, ,0,2009-05-10,862,-2,0,39,11,0.00,30,4.7,30.11,0.0,1,29.41,437,277,1859,1139,54,67,40,M,46
4.6, ,0,2009-05-11,864,-7,0,35,15,0.00,8,0.7,30.20,0.0,1,29.47,436,276,1860,1140,50,61,39,M,44
9.6, ,0,2009-05-12,866,-2,0,34,10,0.00,16,9.5,30.13,0.0,1,29.38,435,275,1901,1141,55,71,39,M,47
16.4,TSRA RA BR,0,2009-05-13,868,4,0,56,3,0.55,19,14.4,29.76,0.0,1,29.01,434,274,1902,1142,62,70,53,M,58
10.7, ,0,2009-05-14,870,3,0,44,4,0.00,27,10.5,30.00,0.0,1,29.31,433,273,1903,1143,61,68,53,M,52
8.8,RA BR,0,2009-05-15,872,-1,0,51,8,0.39,16,6.0,30.00,0.0,1,29.28,432,272,1904,1144,57,61,52,M,54
12.5,BR,0,2009-05-16,874,-5,0,40,11,0.00,29,11.0,30.05,0.0,1,29.36,431,271,1905,1145,54,62,45,M,49
6.2, ,0,2009-05-17,876,-8,0,27,14,0.00,33,0.2,30.32,0.0,1,29.60,430,270,1906,1146,51,63,39,M,42
9.9, ,0,2009-05-18,878,-7,0,33,12,  T,19,9.6,30.29,0.0,1,29.54,429,269,1907,1147,53,66,40,M,45
13.8, ,1,2009-05-19,880,6,0,44,0,0.00,21,13.5,30.21,0.0,1,29.48,428,268,1908,1148,66,80,52,M,55
