Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,AvgSpeed,CodeSum,Daytime,Depart,DewPoint,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,StnPressure,Sunrise,Sunrise_min,Sunset,Sunset_min,Tavg,Tmax,Tmin,WetBulb,PrecipCat,NewCodeSum
2007-06-29,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,8,1,0,8.3,None,912,-8,55,0.0,2,7.6,30.13,29.41,419,259,1931,1171,63,70,56,59,No_Precip,1
2007-06-29,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,"3300  N RUTHERFORD AVE, Chicago, IL",41.94016,-87.794896,9,1,0,8.3,None,912,-8,55,0.0,2,7.6,30.13,29.41,419,259,1931,1171,63,70,56,59,No_Precip,1
2007-07-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,3,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,4,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,3,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999996,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,91, W HIGGINS AVE,T009,"9100  W HIGGINS AVE, Chicago, IL",41.98196400000001,-87.812827,8,2,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,5,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,5,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,2,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,2,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,4,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,3,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX SALINARIUS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,2,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,6,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,5,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6400 West Strong Street, Chicago, IL, USA",CULEX RESTUANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214000000002,8,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6000 West Roscoe Street, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W ROSCOE ST,T005,"6000  W ROSCOE ST, Chicago, IL",41.942114000000004,-87.776385,8,3,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-02,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960615999999995,-87.777189,9,1,0,8.1,None,911,-6,50,0.0,14,5.9,30.22,29.49,420,260,1931,1171,66,79,53,58,No_Precip,1
2007-07-11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,18,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,7,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"6200 North Mandell Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MANDELL AVE,T007,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,3,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7900 West Foster Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,79, W FOSTER AVE,T015,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"6500 North Oak Park Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,65, N OAK PARK AVE,T143,"6500  N OAK PARK AVE, Chicago, IL",41.999128999999996,-87.795585,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999996,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX RESTUANS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999996,8,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX SALINARIUS,75, N OAKLEY AVE,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999996,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,91, W HIGGINS AVE,T009,"9100  W HIGGINS AVE, Chicago, IL",41.98196400000001,-87.812827,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"9100 West Higgins Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,91, W HIGGINS AVE,T009,"9100  W HIGGINS AVE, Chicago, IL",41.98196400000001,-87.812827,8,14,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,8,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,8,37,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,8,14,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,8,8,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,8,4,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7200 North Oketo Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,72, N OKETO AVE,T016,"7200  N OKETO AVE, Chicago, IL",42.011601,-87.81150600000002,8,3,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,7,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4900 West Balmoral Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,49, W BALMORAL AVE,T025,"4900  W BALMORAL AVE, Chicago, IL",41.979243,-87.750938,9,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX PIPIENS/RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"5800 North Western Avenue, Chicago, IL 60659, USA",CULEX RESTUANS,58, N WESTERN AVE,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"5300 West Agatite Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,"5300  W AGATITE AVE, Chicago, IL",41.961743,-87.76007,9,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4000 North Austin Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,40, N AUSTIN AVE,T142,"4000  N AUSTIN AVE, Chicago, IL",41.953067,-87.776792,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,13,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX RESTUANS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4200 North Richmond Street, Chicago, IL 60618, USA",CULEX PIPIENS,42, N RICHMOND ST,T146,"4200  N RICHMOND ST, Chicago, IL",41.958271,-87.702575,9,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"1800 West Farwell Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,"1800  W FARWELL AVE, Chicago, IL",42.006858,-87.675919,9,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,4,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,8,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,37, N KEDVALE AVE,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4000 North Tripp Avenue, Chicago, IL 60641, USA",CULEX PIPIENS/RESTUANS,40, N TRIPP AVE,T001,"4000  N TRIPP AVE, Chicago, IL",41.953705,-87.733974,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"6000 North Avondale Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,60, N AVONDALE AVE,T006,"6000  N AVONDALE AVE, Chicago, IL",41.990284,-87.797127,8,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,39,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,14,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,5,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"6800 West Belden Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,2,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,3,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
2007-07-11,"6400 West Strong Street, Chicago, IL, USA",CULEX RESTUANS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,4,0,10.9,None,902,-3,51,0.0,30,8.8,29.93,29.23,426,266,1928,1168,70,77,62,59,No_Precip,1
